    0.130260055801840657E+01    0.125937578762789053E+04   -0.614257374565481573E+01   -0.614511516341608566E+01   -0.903475506452613963E+01   -0.338697316338050669E+01    0.438360167334259643E+03
    0.129267318084010396E+01    0.140594853556200360E+04   -0.422558715773813454E+01   -0.620775391279895672E+01   -0.959980057789483254E+01   -0.317047020313904504E+01    0.439488075372679191E+03
    0.130601767330397323E+01    0.131588598647384333E+04   -0.644357142842842023E+01   -0.712761159958763546E+01   -0.967225607898547501E+01   -0.392857495440308213E+01    0.441087810670547810E+03
    0.130554736331901644E+01    0.128705542793213635E+04   -0.565723198123720028E+01   -0.626321150054277531E+01   -0.117973752322402419E+02   -0.373783766077938395E+01    0.441347742872008041E+03
    0.130100843932568044E+01    0.143249954180720215E+04   -0.590042794162520146E+01   -0.714739866235199450E+01   -0.116729611529276713E+02   -0.390869456588180597E+01    0.441701717244401209E+03
    0.130525633631077054E+01    0.141580776124853492E+04   -0.567808878800123473E+01   -0.752339875019388593E+01   -0.116162677846192519E+02   -0.397588156421240235E+01    0.441750803602207043E+03
    0.129837673402718590E+01    0.153554161374994283E+04   -0.498309273048231560E+01   -0.707500721907396724E+01   -0.112119141293574671E+02   -0.400306550735733868E+01    0.442499418560762592E+03
    0.130758941050141697E+01    0.139517895983706057E+04   -0.569098188521927195E+01   -0.707106340406701417E+01   -0.116880944795520243E+02   -0.418130510964564195E+01    0.442952579483166801E+03
    0.130285077952033590E+01    0.136265948896642658E+04   -0.522999567337516336E+01   -0.702973085577999246E+01   -0.943873203897578605E+01   -0.380349892073638962E+01    0.443038622477337299E+03
    0.131000346363994602E+01    0.121536711130591220E+04   -0.595785343012860480E+01   -0.781977888143887778E+01   -0.111620743153524504E+02   -0.380930123763112327E+01    0.443161722627312201E+03
    0.129781611429277133E+01    0.129350488144856490E+04   -0.517394056083336729E+01   -0.627578186159055740E+01   -0.886223388083041996E+01   -0.313994355045473128E+01    0.443168127316088487E+03
    0.130507423497836350E+01    0.126288910823633478E+04   -0.583684082414769723E+01   -0.763433594589299247E+01   -0.950134506388086031E+01   -0.355942369964143523E+01    0.443225950663781191E+03
    0.129743386729359989E+01    0.155336902993038734E+04   -0.613094338512914661E+01   -0.697095209740095978E+01   -0.102160830212699629E+02   -0.399526808006426926E+01    0.443409171854833403E+03
    0.130691895809026537E+01    0.114918070028033549E+04   -0.468241716852330914E+01   -0.669853357064489430E+01   -0.118213043781340765E+02   -0.322818856199405957E+01    0.443647364039524120E+03
    0.130796018650568735E+01    0.136553982387490237E+04   -0.590292637996794589E+01   -0.695673639782334696E+01   -0.117510675605058967E+02   -0.420294301770566570E+01    0.443648928107745689E+03
    0.130419548967173915E+01    0.146818925241529041E+04   -0.617559051977088203E+01   -0.682827716383127914E+01   -0.111834572286007408E+02   -0.423192183470213479E+01    0.443674786406659564E+03
    0.129757260429403187E+01    0.137127289548256726E+04   -0.479880625991971499E+01   -0.603527156071097526E+01   -0.119847633418331636E+02   -0.341437025859409005E+01    0.443692797572914913E+03
    0.130582620286069995E+01    0.128041473258018573E+04   -0.522957872562108150E+01   -0.638778127986441291E+01   -0.100121146209356606E+02   -0.367116638454032262E+01    0.443717677639344743E+03
    0.130336406157491913E+01    0.140039097307028601E+04   -0.612540294712587130E+01   -0.671692285117823218E+01   -0.113047481486800248E+02   -0.393242433730291729E+01    0.443796668689368005E+03
    0.129935683808642155E+01    0.157446578507465529E+04   -0.613155640086239284E+01   -0.718102415479624767E+01   -0.113909782959467858E+02   -0.420140719623672609E+01    0.443827598318052992E+03
    0.130587870098570935E+01    0.133436616351965858E+04   -0.599354206936289646E+01   -0.796337483689730341E+01   -0.103257743160560533E+02   -0.393169780891360432E+01    0.444045861875570665E+03
    0.130030306219944247E+01    0.132760148354564762E+04   -0.533349315004823055E+01   -0.672101368683089717E+01   -0.956009510320270905E+01   -0.338047776215670659E+01    0.444050601981828663E+03
    0.130181782587124273E+01    0.141402214349682299E+04   -0.573157847389913577E+01   -0.778407541802027758E+01   -0.103914426027484126E+02   -0.381583456550298372E+01    0.444069011864248068E+03
