    0.131473319580520465E+01    0.133710048092042598E+04   -0.446757381031863954E+01    0.373615428841779476E+03
    0.131914711011905150E+01    0.120715853976468634E+04   -0.460393787569866220E+01    0.373616352463629255E+03
    0.131933293097157511E+01    0.111675397051504569E+04   -0.419091661152734929E+01    0.373617540102043790E+03
    0.131793903489704345E+01    0.115383083456657346E+04   -0.432195269252531133E+01    0.373635509853106669E+03
    0.131507490350569523E+01    0.138953128174515768E+04   -0.485608931405994326E+01    0.373745972178428133E+03
    0.131963837218646840E+01    0.118381389445472178E+04   -0.450601991579602590E+01    0.373781570557227155E+03
    0.131358559628622706E+01    0.147939522887456610E+04   -0.485220056195914928E+01    0.373817539404947240E+03
    0.131807747596951619E+01    0.114622737332847191E+04   -0.416436060278146947E+01    0.373826424915477332E+03
    0.131872936368671279E+01    0.118346878171778553E+04   -0.451696367462681536E+01    0.373857094257720178E+03
    0.131108973555961672E+01    0.150330841611505116E+04   -0.473103740645975979E+01    0.373887253379527579E+03
    0.131806031507997723E+01    0.113399878356880618E+04   -0.413065244781507701E+01    0.373894839451468897E+03
    0.131724309573891607E+01    0.132770323424718822E+04   -0.478143065287801683E+01    0.373899900440694068E+03
    0.131342573695406606E+01    0.136131927352866410E+04   -0.445329042960345944E+01    0.373970704245390834E+03
    0.131303021389323593E+01    0.147229349346989648E+04   -0.489006239063473380E+01    0.373984235363075072E+03
    0.131918495701067640E+01    0.121448343862048796E+04   -0.455623319045208675E+01    0.373989719442834939E+03
    0.131266967998015738E+01    0.135971488116225828E+04   -0.451558366621499552E+01    0.373992208217575808E+03
    0.131287450557242380E+01    0.135985973243143690E+04   -0.455172500749276665E+01    0.374010315737624524E+03
    0.131766752353759276E+01    0.125135856576347942E+04   -0.466243697627732967E+01    0.374050258948778492E+03
    0.131167958443194221E+01    0.149289283997164648E+04   -0.472503523531880809E+01    0.374094024718600167E+03
    0.131913814305189359E+01    0.119316929377763063E+04   -0.455621706713059371E+01    0.374114137058642712E+03
    0.131796147021706678E+01    0.128056744653185751E+04   -0.472522417667806494E+01    0.374118166423373282E+03
    0.131288820662259109E+01    0.140891558337429569E+04   -0.455802687655815220E+01    0.374163002188433381E+03
    0.131307505972999605E+01    0.133357335936014442E+04   -0.445799556424361665E+01    0.374167506965123891E+03
    0.131912469626218321E+01    0.112116066353907991E+04   -0.419637515608391798E+01    0.374187343184140616E+03
    0.131794191326470012E+01    0.115875861146125703E+04   -0.419008873072728427E+01    0.374199165730906316E+03
    0.131254166228858304E+01    0.147787723054156186E+04   -0.474486951555692116E+01    0.374211765390987352E+03
    0.131873970673381824E+01    0.120765976191541836E+04   -0.444396360883175845E+01    0.374258112447585859E+03
    0.131811181446075798E+01    0.120822212360902540E+04   -0.455515228711005715E+01    0.374268368033098000E+03
    0.131849249539923141E+01    0.124436996226133374E+04   -0.455524802416869257E+01    0.374289323766519942E+03
    0.131916125335287626E+01    0.119087099636231301E+04   -0.444130776955440787E+01    0.374331854098258873E+03
    0.131229671738429188E+01    0.151470158764769508E+04   -0.487481837351862257E+01    0.374360058519938548E+03
    0.131538920422646788E+01    0.124966658898910009E+04   -0.427316230393211516E+01    0.374363339385643030E+03
    0.131539125679022639E+01    0.128025202285665728E+04   -0.455787517831764788E+01    0.374368035727304346E+03
    0.131878857926278870E+01    0.116719681999009936E+04   -0.445282866268898303E+01    0.374378280269934123E+03
    0.131333366427894349E+01    0.147850912614081517E+04   -0.483152917563701934E+01    0.374383089571880930E+03
    0.131192980945350857E+01    0.145741945203028149E+04   -0.465180102279257124E+01    0.374392196780592144E+03
    0.131881901694639891E+01    0.122822800740178423E+04   -0.457161547618335184E+01    0.374411151873807796E+03
    0.131616720337825699E+01    0.135138986726381518E+04   -0.466241624013184275E+01    0.374417966590899766E+03
    0.131436513238026320E+01    0.145286083650856199E+04   -0.487946789886305865E+01    0.374418942024541821E+03
    0.131693199849698406E+01    0.132807567857300364E+04   -0.478935911935396952E+01    0.374435798794748678E+03
    0.131419452096405820E+01    0.138556198886619632E+04   -0.458697367458361782E+01    0.374485202596574140E+03
    0.131608590381682555E+01    0.122958515685744987E+04   -0.443155399825699448E+01    0.374495016154118503E+03
    0.131286604671812923E+01    0.138894539592347815E+04   -0.451046702640550468E+01    0.374499895530781203E+03
    0.131486430383590092E+01    0.127646089610438275E+04   -0.432314147978842644E+01    0.374525829544686871E+03
    0.131770880595186091E+01    0.122672805227413892E+04   -0.438938196710935813E+01    0.374529486756180006E+03
    0.131409876277383342E+01    0.144367637019025119E+04   -0.476927885891896874E+01    0.374554546171417769E+03
    0.131434349751697321E+01    0.145030778655758013E+04   -0.486805265845008428E+01    0.374583382181079685E+03
    0.131739794501775376E+01    0.127903520256475895E+04   -0.470993621221566094E+01    0.374621619339563324E+03
    0.131143666922166258E+01    0.149038135812392011E+04   -0.475222396800332714E+01    0.374671806739450517E+03
    0.131659203383579970E+01    0.133210841312745561E+04   -0.478838517246327378E+01    0.374721059326084628E+03
    0.131692705880407179E+01    0.120877333004640468E+04   -0.443823120386362113E+01    0.374722211849891721E+03
    0.131644099517536950E+01    0.131035510847251226E+04   -0.454532338544658643E+01    0.374725350485017827E+03
    0.131936020289287659E+01    0.113304840156837940E+04   -0.428065148945009710E+01    0.374746220448209954E+03
    0.131138416803386226E+01    0.148346691319955244E+04   -0.472392453295712667E+01    0.374748902467767152E+03
    0.131485827540288192E+01    0.126209300577466320E+04   -0.440079230006655564E+01    0.374750419912572340E+03
    0.131287911218346220E+01    0.149262451215700958E+04   -0.484645973530457574E+01    0.374752150988713993E+03
    0.131750541549948297E+01    0.125052151029667084E+04   -0.463804863489259844E+01    0.374754349687616411E+03
    0.131238669190521606E+01    0.138128365272477072E+04   -0.450408047461820349E+01    0.374758119091006790E+03
    0.131672338287863955E+01    0.119791906139484763E+04   -0.436104825598403600E+01    0.374780460713386617E+03
    0.131540505695295851E+01    0.136121747831045286E+04   -0.479678538149343758E+01    0.374790168198939625E+03
    0.131326531049749251E+01    0.148024688730800199E+04   -0.487941171871266111E+01    0.374804408911283303E+03
    0.131408628951541528E+01    0.142503893853373529E+04   -0.485222592621878590E+01    0.374820066591412569E+03
    0.131659879953707559E+01    0.129192507076205970E+04   -0.449561675241214243E+01    0.374821269701857602E+03
    0.131548684845362862E+01    0.133072996753150119E+04   -0.472477453164680039E+01    0.374829401900678249E+03
    0.131694287298537160E+01    0.118828265902712928E+04   -0.434045471104758729E+01    0.374836273360764324E+03
    0.131395834870333550E+01    0.129128530811663995E+04   -0.436250422892497358E+01    0.374838582376619911E+03
    0.131670788921846071E+01    0.133521567168762635E+04   -0.478620693454286616E+01    0.374841486281997618E+03
    0.131762532443091862E+01    0.115202335640107367E+04   -0.419595736322769142E+01    0.374848059179136953E+03
    0.131821449128202195E+01    0.120510990722934116E+04   -0.437973358182266459E+01    0.374849588350464501E+03
    0.131670131992763340E+01    0.127578935025135343E+04   -0.465947535189333273E+01    0.374852014745369502E+03
    0.131351898967655156E+01    0.147259170584785852E+04   -0.483700080792901144E+01    0.374855958636098705E+03
    0.131372329465494397E+01    0.143953390759098011E+04   -0.485687973081656743E+01    0.374867351190828174E+03
    0.131352930654611644E+01    0.133882487536481131E+04   -0.454427342583856486E+01    0.374877999143007855E+03
    0.131435181029812065E+01    0.138729531513924758E+04   -0.478723518154197425E+01    0.374893523003041423E+03
    0.131476835327122576E+01    0.126473809781814657E+04   -0.429180895181394995E+01    0.374901119906075962E+03
    0.131459206900310344E+01    0.143481067545100268E+04   -0.487535378658247076E+01    0.374905956119855887E+03
    0.131494855695795243E+01    0.134772335994373316E+04   -0.453303845942067873E+01    0.374920369392622717E+03
    0.131278230910231941E+01    0.148930553854606865E+04   -0.483465491366698696E+01    0.374921400353679303E+03
    0.131884438592112008E+01    0.115064230605714738E+04   -0.426819637145421371E+01    0.374931358920734567E+03
    0.131481138444136225E+01    0.130277918777424293E+04   -0.456605307978023234E+01    0.374936929839127288E+03
    0.131900720556069140E+01    0.118594545915833373E+04   -0.442501860111894540E+01    0.374938797709025209E+03
    0.131494113870227580E+01    0.127615935607444180E+04   -0.447814522092481226E+01    0.374944968073499581E+03
    0.131293690475999969E+01    0.143761806385900627E+04   -0.465904854083762476E+01    0.374970789439276416E+03
    0.131770749927057329E+01    0.121829266503995950E+04   -0.436550669579051753E+01    0.374977005743567645E+03
    0.131766171040217817E+01    0.128627353549278655E+04   -0.464267276125371353E+01    0.374993060138205692E+03
    0.131864787463594602E+01    0.123029711961855423E+04   -0.456326059080379842E+01    0.375000676245738646E+03
    0.131557030388173146E+01    0.123747798569811584E+04   -0.427153260785458500E+01    0.375002043139894226E+03
    0.131240467118173898E+01    0.144788176830625480E+04   -0.465838038848112213E+01    0.375006448912119993E+03
    0.131761985596490927E+01    0.124762800563804376E+04   -0.463227083564094411E+01    0.375014243060746878E+03
    0.131745918147370356E+01    0.122746274531311110E+04   -0.455796566899258426E+01    0.375014859598478040E+03
    0.131248653592553266E+01    0.138406782255048142E+04   -0.450036481053639470E+01    0.375028296952820483E+03
    0.131162854094542336E+01    0.147164029613114985E+04   -0.472704440169937179E+01    0.375030452593034170E+03
    0.131910140303422252E+01    0.113456365298585843E+04   -0.427342382546830901E+01    0.375049771311008840E+03
    0.131516156175595755E+01    0.135925479101434348E+04   -0.458999608534001879E+01    0.375075515973021879E+03
    0.131311353611577397E+01    0.136282317577220238E+04   -0.457513296070660402E+01    0.375075539854803537E+03
    0.131397930131215590E+01    0.137815586868709897E+04   -0.472766182518729305E+01    0.375093337024576442E+03
    0.131889177126296064E+01    0.113998332656703269E+04   -0.426179447096553687E+01    0.375097046134978996E+03
    0.131194920873726328E+01    0.148839223082940521E+04   -0.477404933507997864E+01    0.375136118354914970E+03
    0.131194006599883672E+01    0.143920344714623775E+04   -0.462691035989419941E+01    0.375140010839451691E+03
    0.131707457795043159E+01    0.132407152300933262E+04   -0.474819704290870259E+01    0.375146274260334906E+03
    0.131869222200200542E+01    0.120255271238719661E+04   -0.443114732429584901E+01    0.375149154038657514E+03
    0.131850735899694937E+01    0.114417535563797765E+04   -0.428766539071396302E+01    0.375149497991910266E+03
    0.131582554705788435E+01    0.124462153126868179E+04   -0.428800355493722485E+01    0.375155185952415081E+03
    0.131612960433060389E+01    0.133914712667304775E+04   -0.477868716554424555E+01    0.375169780441561386E+03
    0.131918881941706356E+01    0.114882194262534949E+04   -0.435267356368399216E+01    0.375178537977749500E+03
    0.131519887566681137E+01    0.125362973233752336E+04   -0.428691427406394432E+01    0.375178938129346022E+03
    0.131740865640829696E+01    0.117710086641321641E+04   -0.422945538192244364E+01    0.375218201345847888E+03
    0.131755493212689112E+01    0.121350452884719584E+04   -0.433002190082784111E+01    0.375229173808176142E+03
    0.131376842671454752E+01    0.138145549344024585E+04   -0.471381358463790079E+01    0.375231817164516315E+03
    0.131758273768178680E+01    0.129422466588367911E+04   -0.470726353071037362E+01    0.375233576764871202E+03
    0.131882219136936008E+01    0.117619332874109477E+04   -0.446087635456685305E+01    0.375233583134332036E+03
    0.131910927752670437E+01    0.118180160266799203E+04   -0.443306277173881202E+01    0.375234880370123278E+03
    0.131846280460479015E+01    0.118274301231391655E+04   -0.432799869109204849E+01    0.375237649796488483E+03
    0.131554218351538754E+01    0.138486944424227795E+04   -0.483312597991344095E+01    0.375241160462012886E+03
    0.131779821200862801E+01    0.124026904155770762E+04   -0.445774173070421220E+01    0.375254502926762257E+03
    0.131508204053896982E+01    0.133272403925557705E+04   -0.449440442023637665E+01    0.375264742176074151E+03
    0.131870561008215792E+01    0.114725605899043603E+04   -0.431933437092211037E+01    0.375282000515005450E+03
    0.131682783720108909E+01    0.129435125160273537E+04   -0.453467005349413999E+01    0.375292369575116936E+03
    0.131347102860895215E+01    0.141739693677573405E+04   -0.464023941383010374E+01    0.375297728392386716E+03
    0.131667899947140610E+01    0.127358432367948990E+04   -0.463944723683831572E+01    0.375303443820521920E+03
    0.131758342845314602E+01    0.120774127956489428E+04   -0.432590412848743888E+01    0.375314738203265847E+03
    0.131843409040907855E+01    0.116521686524704592E+04   -0.428803267362766416E+01    0.375318880188874402E+03
    0.131893085005738864E+01    0.114687711151759413E+04   -0.432328166782918366E+01    0.375320350048969146E+03
    0.131867628747041388E+01    0.122390884118073700E+04   -0.456828296836159975E+01    0.375329686207631767E+03
    0.131665600915684533E+01    0.133938483104644160E+04   -0.472454403516330768E+01    0.375330306382079584E+03
    0.131894400226784225E+01    0.117879193434960780E+04   -0.446603340815536942E+01    0.375345695943170256E+03
    0.131889076637512859E+01    0.120387616238831288E+04   -0.448885604613491651E+01    0.375359431028130416E+03
    0.131609527371621859E+01    0.123368980863406614E+04   -0.428067408357837387E+01    0.375364865867994411E+03
    0.131854596599384655E+01    0.119102765658309318E+04   -0.449480057661516952E+01    0.375368527839008323E+03
    0.131759283815137951E+01    0.128610254902133397E+04   -0.464476740670118282E+01    0.375378704484594152E+03
    0.131199657111668166E+01    0.145730738657953248E+04   -0.472647034488631679E+01    0.375378712764762327E+03
    0.131306823977798737E+01    0.135632871753200379E+04   -0.452724266472911641E+01    0.375379754179255087E+03
    0.131459882898467928E+01    0.132361867353394564E+04   -0.460978560898723799E+01    0.375382249957841623E+03
    0.131202057100898983E+01    0.142951924567923288E+04   -0.462500428952198384E+01    0.375386407415682470E+03
    0.131828032922803073E+01    0.124576240948443774E+04   -0.460684398470256617E+01    0.375393559881783517E+03
    0.131218010363335624E+01    0.142368014861090433E+04   -0.458877741593450494E+01    0.375402664743253524E+03
    0.131211429896272769E+01    0.142769127748260280E+04   -0.464821459161554085E+01    0.375412744227619157E+03
    0.131691265848298933E+01    0.123545093520300907E+04   -0.453222018227090295E+01    0.375422288523565271E+03
    0.131259272687779527E+01    0.145054775150589580E+04   -0.468099445542449288E+01    0.375422974706871400E+03
    0.131426666122911051E+01    0.143800471621679594E+04   -0.481009211487834332E+01    0.375438811903262206E+03
    0.131769010329040070E+01    0.127189326737806391E+04   -0.467816282064450029E+01    0.375445790222814992E+03
    0.131682027162996418E+01    0.119702371358973505E+04   -0.435127556007746996E+01    0.375446035203218742E+03
    0.131202591543880165E+01    0.143770851115039591E+04   -0.464709219630711168E+01    0.375459467939402657E+03
    0.131419444522562157E+01    0.143311321646006695E+04   -0.475993763879970011E+01    0.375462777086048050E+03
    0.131401954961808176E+01    0.132322867539399567E+04   -0.453586494125273543E+01    0.375463401204995307E+03
    0.131296894748971082E+01    0.146111813757284131E+04   -0.474384085300933300E+01    0.375466156919972605E+03
    0.131387871581568483E+01    0.143135737900876711E+04   -0.471987328871348844E+01    0.375466997482265469E+03
    0.131362141122349119E+01    0.139492244279920442E+04   -0.457315154377155153E+01    0.375469428374654342E+03
    0.131713572116692368E+01    0.117666430513398996E+04   -0.427057110883260371E+01    0.375470596254650786E+03
    0.131386376345078237E+01    0.144868533224633188E+04   -0.479941497674801454E+01    0.375478027821465730E+03
    0.131297355202096400E+01    0.136337400835607787E+04   -0.454217044524369840E+01    0.375478132832119115E+03
    0.131455300692505705E+01    0.139374786115324969E+04   -0.480473659732302494E+01    0.375487672496200787E+03
    0.131646985838496255E+01    0.119474757156925375E+04   -0.423749979472065164E+01    0.375500199286561553E+03
    0.131712027445249880E+01    0.121798601319904083E+04   -0.431986807328851530E+01    0.375505780474469475E+03
    0.131824273507923673E+01    0.115907823302448833E+04   -0.425663616782955501E+01    0.375506697471601399E+03
    0.131439393848312269E+01    0.130026365149139929E+04   -0.449131454833173116E+01    0.375514225555434109E+03
    0.131381224757531578E+01    0.134260106223801154E+04   -0.444715999060425116E+01    0.375515670631258786E+03
    0.131231372774805544E+01    0.141857456510702059E+04   -0.459468314873379224E+01    0.375536321653357959E+03
    0.131833898367442193E+01    0.123872658035710629E+04   -0.459884256738184405E+01    0.375539049855156748E+03
    0.131243975241924260E+01    0.147735388413635542E+04   -0.480648522290234492E+01    0.375550344648942428E+03
    0.131579455392001798E+01    0.132800388478532477E+04   -0.472846730687156303E+01    0.375555636423986243E+03
    0.131424820885160010E+01    0.143707765096431308E+04   -0.484232328320751115E+01    0.375567664675121591E+03
    0.131558029185844094E+01    0.133275634113285582E+04   -0.454352921322702041E+01    0.375595358629606551E+03
    0.131739796024710398E+01    0.128149811027368969E+04   -0.469012580491777342E+01    0.375595437245884625E+03
    0.131750551803579907E+01    0.129453933316210168E+04   -0.466604768202976761E+01    0.375600062966144833E+03
    0.131846590627617721E+01    0.123104060200160734E+04   -0.455299073865243464E+01    0.375604450060021065E+03
    0.131642667180649364E+01    0.133500379138080689E+04   -0.467140270359552989E+01    0.375615038923390102E+03
    0.131697826289513631E+01    0.125829737774227169E+04   -0.443791243780090472E+01    0.375615587610675675E+03
    0.131801501705355650E+01    0.119071991458741286E+04   -0.445038228639123457E+01    0.375631569201150342E+03
    0.131423589761322357E+01    0.143760527839936367E+04   -0.483703546461074652E+01    0.375633307504461925E+03
    0.131418250346535626E+01    0.138637781775783833E+04   -0.475895677156536490E+01    0.375644505967110831E+03
    0.131528404619657890E+01    0.128096420723967958E+04   -0.436766205811920649E+01    0.375654338198172240E+03
    0.131727702801543178E+01    0.126161242186117124E+04   -0.463731852433847180E+01    0.375664844331774873E+03
    0.131626802861260006E+01    0.135222592988528663E+04   -0.471554057428841222E+01    0.375664881276824360E+03
    0.131875169364567113E+01    0.116465402226042124E+04   -0.432014499800520912E+01    0.375665989584274939E+03
    0.131669061096751827E+01    0.120238316593701234E+04   -0.424880994542787782E+01    0.375669167216379265E+03
    0.131681358100568913E+01    0.132710981240113460E+04   -0.473149913821258572E+01    0.375672967674121082E+03
    0.131259348492522965E+01    0.138388059488801673E+04   -0.454611703557489566E+01    0.375677547332313964E+03
    0.131713345565440076E+01    0.131360781511113805E+04   -0.469521276391064202E+01    0.375677688228757802E+03
    0.131472595380706370E+01    0.130774682517677911E+04   -0.441307383743499582E+01    0.375680723101021272E+03
    0.131547849769049963E+01    0.136939587520750115E+04   -0.479907692016601040E+01    0.375686064928491135E+03
    0.131318715276726072E+01    0.134475439162022826E+04   -0.446372983069499085E+01    0.375686320606998322E+03
    0.131502628002460820E+01    0.138528351177360628E+04   -0.468733308890729194E+01    0.375686628681096749E+03
    0.131783993944441180E+01    0.116114829318078500E+04   -0.426656390184510848E+01    0.375686930729789367E+03
    0.131420634137353365E+01    0.132693186761827860E+04   -0.443839114321350969E+01    0.375696729687745346E+03
    0.131444790780078602E+01    0.132609384543237934E+04   -0.444956277865705019E+01    0.375713295019125439E+03
    0.131623258708972335E+01    0.121531189093120565E+04   -0.427524046596713170E+01    0.375719483946179423E+03
    0.131701556079608295E+01    0.123801289031035208E+04   -0.454338055343216585E+01    0.375722909210339594E+03
    0.131725098037589738E+01    0.122319293676175903E+04   -0.450673279455881026E+01    0.375726716964382149E+03
    0.131738889846136176E+01    0.120599607595624866E+04   -0.431568323440664692E+01    0.375731587233729215E+03
    0.131736795986227895E+01    0.117711634887878472E+04   -0.425228257782106400E+01    0.375750830397419520E+03
    0.131389149485066059E+01    0.142513177262029876E+04   -0.482010458560304400E+01    0.375767791213531723E+03
    0.131544618563076843E+01    0.135430452040177056E+04   -0.476515961991733406E+01    0.375768541371093875E+03
    0.131824865468231689E+01    0.115918344359299931E+04   -0.431097774834243808E+01    0.375770363924898504E+03
    0.131450678802747767E+01    0.140367908793495735E+04   -0.468457171815647921E+01    0.375776821172504242E+03
    0.131717220191216322E+01    0.122199298857530357E+04   -0.449428780372077785E+01    0.375778894133997142E+03
    0.131805999480144620E+01    0.117506647447889145E+04   -0.438217873953334980E+01    0.375786856736094308E+03
    0.131480037578500486E+01    0.128821487336230030E+04   -0.437115016729342720E+01    0.375797931265116858E+03
    0.131594519681189404E+01    0.133124493020425302E+04   -0.458256923205824052E+01    0.375802244478186651E+03
    0.131696251008269449E+01    0.131750040325474129E+04   -0.470323618434002988E+01    0.375805780550771203E+03
    0.131855996275768717E+01    0.120928028675415771E+04   -0.452887139090466029E+01    0.375808683114635812E+03
    0.131214159856182810E+01    0.143420390693374043E+04   -0.466611749041392621E+01    0.375815828515334033E+03
    0.131636116424216643E+01    0.128922487268474470E+04   -0.448259116780460865E+01    0.375823355294035423E+03
    0.131440664230873683E+01    0.129157466934197373E+04   -0.436708077742963052E+01    0.375824187614938694E+03
    0.131269057589229643E+01    0.147373120304459849E+04   -0.477656662208740457E+01    0.375825247573053048E+03
    0.131810882502884197E+01    0.122485435916134657E+04   -0.444675355009611817E+01    0.375831613302606627E+03
    0.131258182629546405E+01    0.142530642943534849E+04   -0.469963702845564946E+01    0.375843574699022611E+03
    0.131540801162382470E+01    0.135916428411934680E+04   -0.477306386502640834E+01    0.375844671675020720E+03
    0.131274194265401611E+01    0.138615320662464092E+04   -0.457900442617340797E+01    0.375845749655427596E+03
    0.131604243468628024E+01    0.121855510302240987E+04   -0.428065648240198726E+01    0.375850448323780370E+03
    0.131497859586903942E+01    0.137136342760383832E+04   -0.462315448285544051E+01    0.375850506365001593E+03
    0.131487463696551199E+01    0.126554958984433256E+04   -0.435598372810760814E+01    0.375858215294104127E+03
    0.131656641984238787E+01    0.121204977107601144E+04   -0.437801921367360869E+01    0.375862419585163991E+03
    0.131861013892681811E+01    0.120668054369369656E+04   -0.449033398077861090E+01    0.375864266074017848E+03
    0.131617370918319421E+01    0.126994613213891171E+04   -0.440305849346484734E+01    0.375868714883200880E+03
    0.131492171250359036E+01    0.141336720250701046E+04   -0.482084547702839750E+01    0.375870986210832598E+03
    0.131678656868857957E+01    0.124036677176102648E+04   -0.436288439431268404E+01    0.375872675007178941E+03
    0.131371850894045616E+01    0.144625016109139347E+04   -0.483043213046341435E+01    0.375881373108214234E+03
    0.131266889402442466E+01    0.146600079606880536E+04   -0.477321472750099307E+01    0.375885612137565545E+03
    0.131807806185937393E+01    0.123550946134851733E+04   -0.458986290593907853E+01    0.375905414031792589E+03
    0.131835213628727521E+01    0.122947690641687700E+04   -0.456491300818050849E+01    0.375909940754239983E+03
    0.131379727349783426E+01    0.137230599590974589E+04   -0.467640868573035995E+01    0.375917386342229065E+03
    0.131251136821511483E+01    0.140802304276527161E+04   -0.458944809006494925E+01    0.375919464115434948E+03
    0.131287544032358228E+01    0.141185667721497657E+04   -0.469604594641966244E+01    0.375927618485412438E+03
    0.131344272101916948E+01    0.135470577451148392E+04   -0.446922664784620771E+01    0.375934015809293328E+03
    0.131372565400952079E+01    0.132782837939021078E+04   -0.443898388849630177E+01    0.375937185094892186E+03
    0.131641381516743006E+01    0.126443323999679251E+04   -0.457546575982187065E+01    0.375937304077335398E+03
    0.131788496161024637E+01    0.119941334834455301E+04   -0.446583209990592245E+01    0.375946185518073037E+03
    0.131328195201741749E+01    0.145958661191035480E+04   -0.482462601075925157E+01    0.375950768430310461E+03
    0.131418373828870028E+01    0.129949574606112060E+04   -0.439603786613728875E+01    0.375954680964533338E+03
    0.131671582503337525E+01    0.128274266201074374E+04   -0.449412086663279808E+01    0.375956393397562465E+03
    0.131249150954283134E+01    0.147037248623098526E+04   -0.477114587506410626E+01    0.375963736803488530E+03
    0.131840008750767801E+01    0.119454511339083683E+04   -0.437986084902728567E+01    0.375971058049511953E+03
    0.131415783680053200E+01    0.138210501863149989E+04   -0.473842413906217530E+01    0.375974366178630589E+03
    0.131801969022349263E+01    0.121112952382746994E+04   -0.439451628935952332E+01    0.375976724371810406E+03
    0.131390290849128477E+01    0.132022221949107097E+04   -0.448910180974189110E+01    0.375980483139805983E+03
    0.131390290849128477E+01    0.132022221949107097E+04   -0.448910180974189110E+01    0.375980483139805983E+03
    0.131432254517580760E+01    0.136821217941332225E+04   -0.456252319947578489E+01    0.375980615650093341E+03
    0.131859661445467302E+01    0.116972955756160081E+04   -0.438455578000890700E+01    0.375980628864289372E+03
    0.131466154882882935E+01    0.132711388844167391E+04   -0.446802337277808448E+01    0.375988092570327694E+03
    0.131491355071966831E+01    0.138175082918694216E+04   -0.479057837956065757E+01    0.375990729929982365E+03
    0.131323278880011829E+01    0.143052170777900574E+04   -0.467324296988905186E+01    0.376001647849542337E+03
    0.131324371957624808E+01    0.135624046515476994E+04   -0.449752585912394309E+01    0.376005716079174192E+03
    0.131606066932299659E+01    0.135890207382568724E+04   -0.477049879711215485E+01    0.376006905571878121E+03
    0.131797671286964047E+01    0.124945479295588029E+04   -0.461235997623641047E+01    0.376009100825084261E+03
    0.131246792153989555E+01    0.144101806506721869E+04   -0.472680503900756399E+01    0.376014379691312456E+03
    0.131260888992809432E+01    0.146166643973009536E+04   -0.478743721051810311E+01    0.376019660270886220E+03
