    0.130145759325453847E+01    0.136773250969482615E+04   -0.533749051020799214E+01   -0.745417574744121936E+01   -0.329865028028249263E+01    0.366111446405734114E+03    0.438415503320134633E+03
    0.130857229715948375E+01    0.118514640068334143E+04   -0.519165082481912155E+01   -0.741739110309979033E+01   -0.318157331721278069E+01    0.399301023044476551E+03    0.441791245104844847E+03
    0.129572881854122857E+01    0.140573240327864869E+04   -0.440716723119311382E+01   -0.608466264347156915E+01   -0.360938736806357952E+01    0.574727792375462286E+03    0.442157952209414873E+03
    0.129893240190330461E+01    0.155417920971475905E+04   -0.554417220053134585E+01   -0.696445302789501053E+01   -0.376811834610385787E+01    0.365647335688128351E+03    0.442611754872279903E+03
    0.130552999167505623E+01    0.139685622561685523E+04   -0.619679039598499948E+01   -0.769238978510603300E+01   -0.422504296677013613E+01    0.563088215933388256E+03    0.442931615301746092E+03
    0.130497289368816105E+01    0.145333882320586508E+04   -0.585250724566979041E+01   -0.793341996524927140E+01   -0.372572397462227656E+01    0.376713660050265844E+03    0.443013557108709563E+03
    0.130598145863271342E+01    0.135017815131589350E+04   -0.513908327255901565E+01   -0.779034315558413759E+01   -0.351603289596610402E+01    0.382080176201095355E+03    0.443056106325195231E+03
    0.130030706285427300E+01    0.138668622099289405E+04   -0.519779734560257900E+01   -0.717580873876004777E+01   -0.340377472784958712E+01    0.426580987605592782E+03    0.443071143476033512E+03
    0.131113433355198872E+01    0.124661799674905478E+04   -0.539805264321126721E+01   -0.813158814589153423E+01   -0.376494057473190047E+01    0.438661691180361913E+03    0.443193408980826234E+03
    0.130697035911984871E+01    0.122987013388282412E+04   -0.546927112422195894E+01   -0.724385183163790991E+01   -0.370087389959747171E+01    0.553950887139149700E+03    0.443280072863324165E+03
    0.130357524853983753E+01    0.145673521879538612E+04   -0.582509675169876928E+01   -0.730900061794173084E+01   -0.421160372867416566E+01    0.574148360230686421E+03    0.443289991172497992E+03
    0.130637617089360303E+01    0.149276491268113091E+04   -0.674589726771402010E+01   -0.788151443499174142E+01   -0.411000026703239829E+01    0.420835245252234699E+03    0.443383453320085550E+03
    0.130027356491504387E+01    0.147952618014625386E+04   -0.500396646685830859E+01   -0.684933764532076061E+01   -0.397465939387550016E+01    0.492806264263797630E+03    0.443415425415599202E+03
    0.130048311584092224E+01    0.129742588148353207E+04   -0.457217866402715956E+01   -0.673588883136141270E+01   -0.346062409445338304E+01    0.548191283232632713E+03    0.443419788992952817E+03
    0.130283906877257127E+01    0.134395691894640890E+04   -0.531835394977981490E+01   -0.626547741822296622E+01   -0.374733037859414431E+01    0.547130446437314504E+03    0.443456153043477173E+03
    0.130381618766036489E+01    0.145430885308125562E+04   -0.561520094146286386E+01   -0.674806949022221492E+01   -0.438152987788463655E+01    0.589850094297993337E+03    0.443469650918040600E+03
    0.130735852981948186E+01    0.125582900353462696E+04   -0.509764791058174538E+01   -0.649880217806506000E+01   -0.365864468959883027E+01    0.501738248945370060E+03    0.443741294548493158E+03
    0.130224241115131378E+01    0.139731896927286471E+04   -0.548835914429963356E+01   -0.757944814362251762E+01   -0.398296383676353827E+01    0.550927764319879998E+03    0.443868874679051146E+03
    0.130568151092033835E+01    0.144413156516475374E+04   -0.623463760025785874E+01   -0.782341037006139395E+01   -0.400389185421376848E+01    0.410559189127666968E+03    0.444063623841307617E+03
