    0.154772199016213396E+01    0.464559626579284668E+03   -0.605485093593597412E+01   -0.157493275735903328E+06   -0.608396350544153197E+01    1
    0.152554880992770192E+01    0.118738527297973633E+04   -0.544581401348114014E+01   -0.157437117865203560E+06   -0.608646350544153236E+01    1
    0.148876687964200949E+01    0.122394385337829590E+04   -0.241013109683990479E+01   -0.155813541073237953E+06   -0.608896350544152032E+01    1
    0.153915160349607461E+01    0.783848142623901367E+03   -0.113432742953300476E+02   -0.155503803362504055E+06   -0.609146350544151804E+01    1
    0.151999279339313498E+01    0.149349684715270996E+04   -0.115027450323104858E+02   -0.152969886957728362E+06   -0.609396350544151844E+01    1
    0.153652274147272094E+01    0.785571622848510742E+03   -0.118978620171546936E+02   -0.151346161108332075E+06   -0.609646350544151083E+01    1
    0.152962454239726053E+01    0.100808660984039307E+04   -0.820903390645980835E+01   -0.149762066470817721E+06   -0.609896350544150234E+01    1
    0.152810297124981864E+01    0.704155778884887695E+03   -0.369995546340942383E+01   -0.146734069549203239E+06   -0.610146350544149918E+01    1
    0.154051835415959348E+01    0.489241027832031250E+03   -0.933665347099304199E+01   -0.146125148353421187E+06   -0.610396350544150579E+01    1
    0.152533228967785828E+01    0.105641815662384033E+04   -0.681485021114349365E+01   -0.145602489149904228E+06   -0.610646350544152394E+01    1
    0.147083839543461781E+01    0.134798350334167480E+04   -0.221699792146682739E+01   -0.145298561470037937E+06   -0.610896350544153233E+01    1
    0.150105499919056884E+01    0.150782706737518311E+04   -0.486260908842086792E+01   -0.143419828583806579E+06   -0.611146350544151318E+01    1
    0.152020715087056146E+01    0.123309690952301025E+04   -0.842874652147293091E+01   -0.143352196115275321E+06   -0.611396350544150202E+01    1
    0.152408390827774998E+01    0.107188563346862793E+04   -0.931450361013412476E+01   -0.143319122474520380E+06   -0.611646350544151840E+01    1
    0.153852775300741174E+01    0.423804354667663574E+03   -0.625970125198364258E+01   -0.141104026466978947E+06   -0.611896350544151613E+01    1
    0.152813808592557887E+01    0.743782091140747070E+03   -0.512851166725158691E+01   -0.140824303679979930E+06   -0.612146350544151030E+01    1
    0.152769471758007991E+01    0.807123708724975586E+03   -0.116345164775848389E+02   -0.138266691687194747E+06   -0.612396350544150803E+01    1
    0.152911016707420333E+01    0.697869038581848145E+03   -0.636066561937332153E+01   -0.137464853270919557E+06   -0.612646350544151108E+01    1
    0.150401736558079713E+01    0.890755701065063477E+03   -0.282953208684921265E+01   -0.134377552665633266E+06   -0.612896350544151858E+01    1
    0.148554536937475179E+01    0.107540619373321533E+04   -0.228831440210342407E+01   -0.133966329533251090E+06   -0.613146350544150476E+01    1
    0.152099126522541028E+01    0.942573189735412598E+03   -0.948182249069213867E+01   -0.133672180779614457E+06   -0.613396350544150160E+01    1
    0.152153344067931151E+01    0.879857778549194336E+03   -0.855308026075363159E+01   -0.132221113965630560E+06   -0.613646350544149932E+01    1
    0.149804553782343852E+01    0.103868367671966553E+04   -0.330307739973068237E+01   -0.132047378777433245E+06   -0.613896350544150327E+01    1
    0.152183095554113379E+01    0.820685529708862305E+03   -0.647661620378494263E+01   -0.130946351086386116E+06   -0.614146350544151343E+01    1
    0.148874420698285093E+01    0.147270743846893311E+04   -0.441440796852111816E+01   -0.130840368356922510E+06   -0.614396350544152714E+01    1
    0.152988441529870012E+01    0.501517605781555176E+03   -0.103826562762260437E+02   -0.130459678661186597E+06   -0.614646350544152309E+01    1
    0.152736422651410075E+01    0.546393895149230957E+03   -0.843025845289230347E+01   -0.128441058468124131E+06   -0.614896350544151282E+01    1
    0.151153375305533388E+01    0.110485334396362305E+04   -0.794385057687759399E+01   -0.125486200752188117E+06   -0.615146350544152742E+01    1
    0.151421257755160310E+01    0.918750309944152832E+03   -0.901749300956726074E+01   -0.122838415851264435E+06   -0.615396350544151360E+01    1
    0.150203475939631437E+01    0.137066125869750977E+04   -0.716843038797378540E+01   -0.121183957820572556E+06   -0.615646350544150067E+01    1
    0.149640474688410752E+01    0.878155469894409180E+03   -0.287401932477951050E+01   -0.121182641779251644E+06   -0.615896350544150195E+01    1
    0.149712844941616052E+01    0.158478929996490479E+04   -0.859828281402587891E+01   -0.120566113062036180E+06   -0.616146350544151922E+01    1
    0.150108569111824020E+01    0.140383696556091309E+04   -0.117811980843544006E+02   -0.120325637296252913E+06   -0.616396350544152849E+01    1
    0.147557447821497911E+01    0.108021535873413086E+04   -0.151842004060745239E+01   -0.119855697100406687E+06   -0.616646350544150668E+01    1
    0.149563268573284125E+01    0.143907525539398193E+04   -0.599245524406433105E+01   -0.117904528279838240E+06   -0.616896350544149996E+01    1
    0.149896007464528069E+01    0.137115657329559326E+04   -0.746269774436950684E+01   -0.116530153383958910E+06   -0.617146350544152167E+01    1
    0.149812988594770413E+01    0.140335223674774170E+04   -0.829094439744949341E+01   -0.116126944026738915E+06   -0.617396350544153449E+01    1
    0.150461324583292000E+01    0.107169051170349121E+04   -0.102370532155036926E+02   -0.114385078179573087E+06   -0.617646350544151179E+01    1
    0.150251258629560458E+01    0.790933179855346680E+03   -0.369742530584335327E+01   -0.114361555640799575E+06   -0.617896350544150152E+01    1
    0.149935202246904353E+01    0.127272694110870361E+04   -0.115585061907768250E+02   -0.113576987834056301E+06   -0.618146350544150103E+01    1
    0.151746660230755781E+01    0.423423266410827637E+03   -0.687044221162796021E+01   -0.110630366342162233E+06   -0.618396350544151829E+01    1
    0.150718159883022285E+01    0.849855232238769531E+03   -0.720377260446548462E+01   -0.110438907823737827E+06   -0.618646350544152934E+01    1
    0.149097633392214757E+01    0.127183444499969482E+04   -0.553654235601425171E+01   -0.107840453251898478E+06   -0.618896350544151730E+01    1
    0.147007804727554303E+01    0.107365982532501221E+04   -0.133682107925415039E+01   -0.106956100558519611E+06   -0.619146350544153012E+01    1
    0.150663504922986013E+01    0.631447100639343262E+03   -0.517667776346206665E+01   -0.105219078215351517E+06   -0.619396350544153673E+01    1
    0.149778223850727077E+01    0.877544283866882324E+03   -0.481772911548614502E+01   -0.104998701524721808E+06   -0.619646350544151137E+01    1
    0.149333601583242404E+01    0.730931448936462402E+03   -0.284083157777786255E+01   -0.104891426488706275E+06   -0.619896350544150465E+01    1
    0.149879988368153549E+01    0.988768553733825684E+03   -0.675578522682189941E+01   -0.104580460535701830E+06   -0.620146350544151748E+01    1
    0.149994612876176814E+01    0.898300218582153320E+03   -0.662113547325134277E+01   -0.103341928659698096E+06   -0.620396350544150987E+01    1
    0.150690658652186382E+01    0.568333935737609863E+03   -0.707854324579238892E+01   -0.101420312241333610E+06   -0.620646350544149783E+01    1
    0.146622923580408093E+01    0.101176044940948486E+04   -0.170438957214355469E+01   -0.101200294851521219E+06   -0.620896350544150710E+01    1
    0.149370269080996509E+01    0.109554100036621094E+04   -0.943495720624923706E+01   -0.100499259068369982E+06   -0.621146350544150838E+01    1
    0.149892746295332890E+01    0.654888749122619629E+03   -0.423448747396469116E+01   -0.990832321867516293E+05   -0.621396350544150700E+01    1
    0.150230408531427373E+01    0.664611005783081055E+03   -0.688157057762145996E+01   -0.985449816343692655E+05   -0.621646350544150472E+01    1
    0.149772532600164388E+01    0.727063059806823730E+03   -0.482749962806701660E+01   -0.983899530617204582E+05   -0.621896350544153709E+01    1
    0.148017522976398452E+01    0.159659802913665771E+04   -0.712146675586700439E+01   -0.982149046821542870E+05   -0.622146350544152416E+01    1
    0.149261109825968719E+01    0.938466477394104004E+03   -0.537042593955993652E+01   -0.981132393442618923E+05   -0.622396350544153076E+01    1
    0.145948957523703560E+01    0.105098950862884521E+04   -0.157803970575332642E+01   -0.950922778718426562E+05   -0.622646350544153204E+01    1
    0.147940542858839019E+01    0.112564690113067627E+04   -0.477357494831085205E+01   -0.926143186715984193E+05   -0.622896350544151112E+01    1
    0.149847826241254789E+01    0.544030189514160156E+03   -0.514901190996170044E+01   -0.918771138844009838E+05   -0.623146350544149907E+01    1
    0.147860182498097403E+01    0.146476581096649170E+04   -0.107926099896430969E+02   -0.918473862179339485E+05   -0.623396350544151101E+01    1
    0.148960360525846469E+01    0.892470812797546387E+03   -0.566938972473144531E+01   -0.917355450238417834E+05   -0.623646350544152739E+01    1
    0.149494985716938955E+01    0.561090254783630371E+03   -0.380749142169952393E+01   -0.915474480405551585E+05   -0.623896350544154199E+01    1
    0.150072285566926000E+01    0.493935680389404297E+03   -0.106972645521163940E+02   -0.913044243479938741E+05   -0.624146350544154416E+01    1
    0.149387865300178513E+01    0.482914233207702637E+03   -0.140074247121810913E+01   -0.904759335239204956E+05   -0.624396350544154188E+01    1
    0.149742819995284071E+01    0.455936789512634277E+03   -0.479888176918029785E+01   -0.882158446332052408E+05   -0.624646350544154139E+01    1
    0.148772685341835009E+01    0.915696310997009277E+03   -0.100267682075500488E+02   -0.878584209481164435E+05   -0.624896350544154089E+01    1
    0.148855434472560866E+01    0.624447965621948242E+03   -0.358870393037796021E+01   -0.876214840191691910E+05   -0.625146350544151908E+01    1
    0.148876512998342503E+01    0.818499279022216797E+03   -0.761633580923080444E+01   -0.860857855047220801E+05   -0.625396350544150437E+01    1
    0.148818613879680628E+01    0.694333386421203613E+03   -0.469994860887527466E+01   -0.858384361171425553E+05   -0.625646350544151275E+01    1
    0.149111305029988284E+01    0.435885310173034668E+03   -0.165267312526702881E+01   -0.856294309573672508E+05   -0.625896350544152913E+01    1
    0.148344473413825018E+01    0.101832714080810547E+04   -0.104064105153083801E+02   -0.855665645225743647E+05   -0.626146350544153396E+01    1
    0.143339684386253330E+01    0.141172831058502197E+04   -0.276128208637237549E+01   -0.853899472242539632E+05   -0.626396350544151304E+01    1
    0.116431123664975167E+01    0.494113206863403320E+03   -0.970506185293197632E+01   -0.838305169677034137E+05   -0.626646350544151076E+01    1
    0.116094569545984250E+01    0.901896166801452637E+03   -0.108765267729759216E+02   -0.819361600496572210E+05   -0.626896350544153069E+01    1
    0.143874564735889421E+01    0.119266006946563721E+04   -0.215709632635116577E+01   -0.816457145251408801E+05   -0.627146350544152575E+01    1
    0.145861664140820491E+01    0.106326243877410889E+04   -0.103687119483947754E+01   -0.810990362703585270E+05   -0.627396350544150305E+01    1
    0.148088153291344637E+01    0.923955726623535156E+03   -0.634985327720642090E+01   -0.810141153983433906E+05   -0.627646350544151854E+01    1
    0.146761020244359952E+01    0.148127598762512207E+04   -0.119391523003578186E+02   -0.791035692609043908E+05   -0.627896350544151893E+01    1
    0.141560539194345458E+01    0.144546320438385010E+04   -0.183278179168701172E+01   -0.779878261573513009E+05   -0.628146350544150600E+01    1
    0.117172565791010852E+01    0.456030702590942383E+03   -0.601495653390884399E+01   -0.774463858305206522E+05   -0.628396350544150373E+01    1
    0.146760854998826962E+01    0.140451145172119141E+04   -0.111771434545516968E+02   -0.771890232152010867E+05   -0.628646350544151566E+01    1
    0.146289895509481416E+01    0.158479938507080078E+04   -0.708776694536209106E+01   -0.768249944978748244E+05   -0.628896350544151872E+01    1
    0.148368290641307810E+01    0.679841017723083496E+03   -0.116258199214935303E+02   -0.766403248713706998E+05   -0.629146350544151289E+01    1
    0.148506010642647723E+01    0.544034266471862793E+03   -0.503362387418746948E+01   -0.765598176205103082E+05   -0.629396350544151328E+01    1
    0.117010294677615145E+01    0.770187044143676758E+03   -0.102812211513519287E+02   -0.756535977764962154E+05   -0.629646350544151456E+01    1
    0.116119966326355928E+01    0.147505583763122559E+04   -0.811916643381118774E+01   -0.752114107701231551E+05   -0.629896350544151140E+01    1
    0.117333672895431507E+01    0.596897888183593750E+03   -0.564190220832824707E+01   -0.741377071934664418E+05   -0.630146350544151979E+01    1
    0.116240741370320300E+01    0.150200438499450684E+04   -0.859082609415054321E+01   -0.739040814478341053E+05   -0.630396350544154327E+01    1
    0.147124135152697555E+01    0.689913749694824219E+03   -0.319135904312133789E+01   -0.732032824895301164E+05   -0.630646350544153300E+01    1
    0.117324351103305813E+01    0.658416962623596191E+03   -0.509523212909698486E+01   -0.729424116296125867E+05   -0.630896350544153339E+01    1
    0.116318669219613069E+01    0.146667954921722412E+04   -0.650478625297546387E+01   -0.728727677141382446E+05   -0.631146350544152401E+01    1
    0.148466499949693675E+01    0.456671643257141113E+03   -0.743759220838546753E+01   -0.722839574877853156E+05   -0.631396350544150398E+01    1
    0.146787325875163077E+01    0.117818729877471924E+04   -0.802461171150207520E+01   -0.720666076351929223E+05   -0.631646350544151769E+01    1
    0.117535819213986392E+01    0.706483864784240723E+03   -0.820137655735015869E+01   -0.718725737839580397E+05   -0.631896350544152607E+01    1
    0.145938583506345743E+01    0.148583002090454102E+04   -0.694671869277954102E+01   -0.707172020281676960E+05   -0.632146350544152202E+01    1
    0.116729498775601370E+01    0.145878891944885254E+04   -0.114887318015098572E+02   -0.701960282949972025E+05   -0.632396350544152774E+01    1
    0.142960866292119015E+01    0.128207104206085205E+04   -0.123039776086807251E+01   -0.700727476063560171E+05   -0.632646350544152636E+01    1
    0.116906467021107674E+01    0.672898674011230469E+03   -0.203692662715911865E+01   -0.700643833684008277E+05   -0.632896350544151876E+01    1
    0.117625260788798314E+01    0.844445180892944336E+03   -0.659782183170318604E+01   -0.693398037801239843E+05   -0.633146350544152003E+01    1
    0.145812984750866881E+01    0.781702804565429688E+03   -0.252011984586715698E+01   -0.686079248046552675E+05   -0.633396350544152309E+01    1
    0.117861848650574674E+01    0.769446110725402832E+03   -0.110267803668975830E+02   -0.685160160278768017E+05   -0.633646350544152615E+01    1
    0.143201629033684719E+01    0.133136153221130371E+04   -0.331581538915634155E+01   -0.675353064320228586E+05   -0.633896350544152920E+01    1
    0.146072352195382105E+01    0.129970581531524658E+04   -0.755660730600357056E+01   -0.673906760893102473E+05   -0.634146350544152781E+01    1
    0.117393776097893698E+01    0.122146785259246826E+04   -0.111802814006805420E+02   -0.672081050385317212E+05   -0.634396350544151222E+01    1
    0.145284604868888834E+01    0.102477545738220215E+04   -0.369555538892745972E+01   -0.670294422019409976E+05   -0.634646350544149573E+01    1
    0.145916987373232820E+01    0.131551210880279541E+04   -0.916360813379287720E+01   -0.659835585100137396E+05   -0.634896350544151034E+01    1
    0.117389579347372042E+01    0.110051052570343018E+04   -0.504111731052398682E+01   -0.656296032809324388E+05   -0.635146350544150984E+01    1
    0.144840444316864003E+01    0.891023421287536621E+03   -0.133071368932723999E+01   -0.656182023286351032E+05   -0.635396350544149158E+01    1
    0.146649248651862130E+01    0.567325425148010254E+03   -0.233948206901550293E+01   -0.655931218847623095E+05   -0.635646350544149996E+01    1
    0.146679624668955788E+01    0.950779104232788086E+03   -0.118669139742851257E+02   -0.655472029876291344E+05   -0.635896350544152256E+01    1
    0.144684148773550980E+01    0.136753988265991211E+04   -0.478547173738479614E+01   -0.649707442810390930E+05   -0.636146350544152384E+01    1
    0.115722205747961993E+01    0.109587337970733643E+04   -0.194840520620346069E+01   -0.648829745270132044E+05   -0.636396350544150557E+01    1
    0.117294317727684971E+01    0.152125327587127686E+04   -0.849208503961563110E+01   -0.648295944221271639E+05   -0.636646350544150952E+01    1
    0.116359871249198910E+01    0.153456733226776123E+04   -0.467501223087310791E+01   -0.648061832476422787E+05   -0.636896350544151346E+01    1
    0.117331680228710167E+01    0.155538763999938965E+04   -0.975028342008590698E+01   -0.641728023580753870E+05   -0.637146350544153250E+01    1
    0.118420385842323284E+01    0.762253069877624512E+03   -0.100855020880699158E+02   -0.640741373387073254E+05   -0.637396350544155155E+01    1
    0.118487852191329002E+01    0.713947772979736328E+03   -0.101706174015998840E+02   -0.640466400734004637E+05   -0.637646350544152529E+01    1
    0.147758374239206303E+01    0.415170288085937500E+03   -0.997083461284637451E+01   -0.639738631691800474E+05   -0.637896350544150614E+01    1
    0.117227743218541125E+01    0.144697325229644775E+04   -0.545077729225158691E+01   -0.630652096808737988E+05   -0.638146350544151897E+01    1
    0.145476323708295796E+01    0.753547549247741699E+03   -0.258830165863037109E+01   -0.629234847707167719E+05   -0.638396350544152380E+01    1
    0.146122827415466294E+01    0.691988062858581543E+03   -0.318808865547180176E+01   -0.628252831803191075E+05   -0.638646350544151620E+01    1
    0.145602238374352444E+01    0.130669636726379395E+04   -0.804054534435272217E+01   -0.626238303033982520E+05   -0.638896350544153080E+01    1
    0.118256518165469160E+01    0.707489943504333496E+03   -0.377633291482925415E+01   -0.623320958944985541E+05   -0.639146350544153830E+01    1
    0.118583655719161030E+01    0.822215533256530762E+03   -0.110149760246276855E+02   -0.621577356443833123E+05   -0.639396350544151737E+01    1
    0.118680679147839530E+01    0.762507128715515137E+03   -0.114941245317459106E+02   -0.620096339122055506E+05   -0.639646350544152220E+01    1
    0.142325941922664634E+01    0.145997653007507324E+04   -0.357409012317657471E+01   -0.617701437053847112E+05   -0.639896350544151460E+01    1
    0.139997401505112640E+01    0.148905839920043945E+04   -0.216838139295578003E+01   -0.617581596023264792E+05   -0.640146350544150433E+01    1
    0.146079460183382026E+01    0.983539676666259766E+03   -0.626508873701095581E+01   -0.612435060893473783E+05   -0.640396350544151272E+01    1
    0.118933747821450231E+01    0.615579080581665039E+03   -0.576445651054382324E+01   -0.609636887515216658E+05   -0.640646350544151311E+01    1
    0.118112110580205898E+01    0.120711045265197754E+04   -0.640240502357482910E+01   -0.609045686656466060E+05   -0.640896350544153304E+01    1
    0.147173616469502422E+01    0.521328759193420410E+03   -0.104525886774063110E+02   -0.606411519250132696E+05   -0.641146350544155297E+01    1
    0.118768426955938322E+01    0.468073463439941406E+03   -0.179094535112380981E+01   -0.606342486649211423E+05   -0.641396350544154892E+01    1
    0.146063939253687858E+01    0.936046695709228516E+03   -0.588325721025466919E+01   -0.605886497836075505E+05   -0.641646350544152533E+01    1
    0.118309209619760503E+01    0.116274979114532471E+04   -0.885828387737274170E+01   -0.604551821908413258E+05   -0.641896350544152039E+01    1
    0.146097654202580429E+01    0.957028150558471680E+03   -0.916718077659606934E+01   -0.599103600623544626E+05   -0.642146350544151190E+01    1
    0.146488139117360094E+01    0.734170770645141602E+03   -0.602706509828567505E+01   -0.594731817560817144E+05   -0.642396350544151495E+01    1
    0.118001899099946006E+01    0.153321707248687744E+04   -0.107289416790008545E+02   -0.590458772449399403E+05   -0.642646350544152956E+01    1
    0.119265057824850063E+01    0.585905766487121582E+03   -0.545851987600326538E+01   -0.585680981227542143E+05   -0.642896350544153616E+01    1
    0.119569369624257082E+01    0.444976282119750977E+03   -0.744233453273773193E+01   -0.584504430610480049E+05   -0.643146350544153833E+01    1
    0.144855756259560575E+01    0.145240018367767334E+04   -0.830470454692840576E+01   -0.582658097600914189E+05   -0.643396350544153695E+01    1
    0.118687128583788870E+01    0.109976522922515869E+04   -0.118507259488105774E+02   -0.581697743529651998E+05   -0.643646350544153023E+01    1
    0.146045203326344475E+01    0.555210351943969727E+03   -0.285265821218490601E+01   -0.573975464293172845E+05   -0.643896350544152440E+01    1
    0.145640373641252507E+01    0.651075506210327148E+03   -0.117709267139434814E+01   -0.573681547441341245E+05   -0.644146350544153545E+01    1
    0.118187258416414243E+01    0.834636306762695312E+03   -0.288681173324584961E+01   -0.572472759337886673E+05   -0.644396350544153229E+01    1
    0.146599638540744781E+01    0.607452988624572754E+03   -0.908055156469345093E+01   -0.570385773198184033E+05   -0.644646350544153979E+01    1
    0.116293260288834555E+01    0.157352330684661865E+04   -0.369114089012145996E+01   -0.564517984831158465E+05   -0.644896350544154906E+01    1
    0.143962314974069594E+01    0.159101066589355469E+04   -0.586447477340698242E+01   -0.560727346197474544E+05   -0.645146350544151925E+01    1
    0.144920683173537235E+01    0.131307609081268311E+04   -0.849413263797760010E+01   -0.560424893294920257E+05   -0.645396350544149033E+01    1
    0.143956618863344188E+01    0.828339838981628418E+03   -0.163710927963256836E+01   -0.554926656936386789E+05   -0.645646350544149072E+01    1
    0.144304732879400244E+01    0.157286684513092041E+04   -0.819155818223953247E+01   -0.553958838264142032E+05   -0.645896350544150355E+01    1
    0.144378818770050987E+01    0.153750402927398682E+04   -0.878063905239105225E+01   -0.553853574315154910E+05   -0.646146350544151460E+01    1
    0.118812331236004809E+01    0.912637019157409668E+03   -0.419155544042587280E+01   -0.551201671400390260E+05   -0.646396350544151854E+01    1
    0.119908127827048294E+01    0.408776974678039551E+03   -0.378347229957580566E+01   -0.548775959670203665E+05   -0.646646350544152693E+01    1
    0.118564414334893220E+01    0.151177599430084229E+04   -0.782185751199722290E+01   -0.548480760747781824E+05   -0.646896350544151133E+01    1
    0.146452949109077446E+01    0.508978724479675293E+03   -0.538710176944732666E+01   -0.546378695682525140E+05   -0.647146350544151172E+01    1
    0.144273387259840957E+01    0.146672546863555908E+04   -0.642094683647155762E+01   -0.543229788719994613E+05   -0.647396350544154586E+01    1
    0.119888947194814666E+01    0.492671108245849609E+03   -0.437968271970748901E+01   -0.542784962696409348E+05   -0.647646350544154359E+01    1
    0.119426378776431075E+01    0.821062970161437988E+03   -0.476316583156585693E+01   -0.534434593157288109E+05   -0.647896350544153865E+01    1
    0.119147611992359148E+01    0.119770998954772949E+04   -0.700916618108749390E+01   -0.534286909798935521E+05   -0.648146350544153194E+01    1
    0.119790142516493781E+01    0.795653152465820312E+03   -0.101169838309288025E+02   -0.532083287652321305E+05   -0.648396350544150657E+01    1
    0.144231891190409645E+01    0.133390741348266602E+04   -0.570206475257873535E+01   -0.531736302000359574E+05   -0.648646350544150696E+01    1
    0.117416565400958062E+01    0.108052885532379150E+04   -0.226008206605911255E+01   -0.528069665389131769E+05   -0.648896350544150824E+01    1
    0.119965776647329325E+01    0.696097707748413086E+03   -0.692217570543289185E+01   -0.527463756555910586E+05   -0.649146350544149886E+01    1
    0.119433005608320220E+01    0.833101868629455566E+03   -0.441897523403167725E+01   -0.525199933978055633E+05   -0.649396350544152856E+01    1
    0.118562608784437162E+01    0.117810833454132080E+04   -0.425324368476867676E+01   -0.520604799536401915E+05   -0.649646350544153872E+01    1
    0.119142304694652545E+01    0.133521318435668945E+04   -0.678148019313812256E+01   -0.519267118053015147E+05   -0.649896350544152046E+01    1
    0.117205787433385833E+01    0.120135858058929443E+04   -0.248914033174514771E+01   -0.514640397041812030E+05   -0.650146350544152618E+01    1
    0.118344402058124532E+01    0.147838985919952393E+04   -0.489179211854934692E+01   -0.513635327070265630E+05   -0.650396350544153723E+01    1
    0.146043519279956802E+01    0.557087969779968262E+03   -0.662967795133590698E+01   -0.512640818962137200E+05   -0.650646350544155183E+01    1
    0.119123116772174820E+01    0.144801523685455322E+04   -0.687811726331710815E+01   -0.509850325403673633E+05   -0.650896350544155666E+01    1
    0.140185346428155877E+01    0.129215114116668701E+04   -0.165371692180633545E+01   -0.501745416330831722E+05   -0.651146350544154462E+01    1
    0.146240076411366449E+01    0.412609314918518066E+03   -0.701561647653579712E+01   -0.499999154532055691E+05   -0.651396350544152725E+01    1
    0.144265319389700863E+01    0.130542235374450684E+04   -0.104302506446838379E+02   -0.498762610307244831E+05   -0.651646350544151254E+01    1
    0.118123403168320640E+01    0.120296561717987061E+04   -0.334890806674957275E+01   -0.498175439100115618E+05   -0.651896350544152003E+01    1
