    0.154193509159684172E+01    0.149548876285552979E+04   -0.795001631975173950E+01   -0.285999560356140137E+01   -0.274029666185379028E+01   -0.504699707031250000E+03   -0.254964007008782675E+06   -0.460515351937698814E+01    1
    0.153564387824535364E+01    0.158638954162597656E+04   -0.294613307714462280E+01   -0.205639159679412842E+01   -0.106819137930870056E+02    0.250672936439514160E+03   -0.235702305814256018E+06   -0.461515351937698259E+01    1
    0.155973368795514089E+01    0.946923875808715820E+03   -0.194035840034484863E+01   -0.111819283962249756E+02   -0.410064417123794556E+01    0.360855817794799805E+03   -0.222927041664149117E+06   -0.462515351937698149E+01    1
    0.151352221573591228E+01    0.158739032745361328E+04   -0.113180619478225708E+01   -0.927075266838073730E+01   -0.176045364141464233E+01    0.676335692405700684E+03   -0.211290136496721767E+06   -0.463515351937698661E+01    1
    0.151296791417598708E+01    0.155317070484161377E+04   -0.216460812091827393E+01   -0.261576491594314575E+01   -0.699042898416519165E+01    0.654455184936523438E+03   -0.203655572834375926E+06   -0.464515351937698728E+01    1
    0.155373182439208013E+01    0.121746220588684082E+04   -0.177043986320495605E+01   -0.676406544446945190E+01   -0.896015697717666626E+01   -0.150417804718017578E+03   -0.192338263557833736E+06   -0.465515351937698174E+01    1
    0.156011355827450737E+01    0.103919157981872559E+04   -0.318335813283920288E+01   -0.119602111577987671E+02   -0.727370500564575195E+01   -0.492510795593261719E+02   -0.187560202044774225E+06   -0.466515351937698153E+01    1
    0.153780050255656220E+01    0.113932559490203857E+04   -0.109200482368469238E+02   -0.338267278671264648E+01   -0.590594404935836792E+01    0.423852801322937012E+03   -0.185162006527750404E+06   -0.467515351937698398E+01    1
    0.155838897812962518E+01    0.508167839050292969E+03   -0.353217762708663940E+01   -0.584888142347335815E+01   -0.319322240352630615E+01    0.357173919677734375E+03   -0.182695127939464815E+06   -0.468515351937698377E+01    1
    0.153820314273834224E+01    0.149683215618133545E+04   -0.747554785013198853E+01   -0.107796779274940491E+02   -0.974750870466232300E+01    0.372048974037170410E+03   -0.179076938277361362E+06   -0.469515351937698444E+01    1
    0.152071258349418637E+01    0.800149750709533691E+03   -0.362644386291503906E+01   -0.950470733642578125E+01   -0.214214682579040527E+01    0.696468353271484375E+03   -0.172903985851329548E+06   -0.470515351937698423E+01    1
    0.156019654555320719E+01    0.541637301445007324E+03   -0.647930568456649780E+01   -0.417820245027542114E+01   -0.103529323339462280E+02    0.157161116600036621E+03   -0.167273308956986060E+06   -0.471515351937698135E+01    1
    0.155795985006093973E+01    0.590722370147705078E+03   -0.487389677762985229E+01   -0.376972001791000366E+01   -0.107457113265991211E+01   -0.420176982879638672E+02   -0.164512700286932406E+06   -0.472515351937698025E+01    1
    0.155855077294707289E+01    0.621778702735900879E+03   -0.764921671152114868E+01   -0.735805058479309082E+01   -0.780757415294647217E+01    0.332925319671630859E+02   -0.158946280575364857E+06   -0.473515351937698448E+01    1
    0.152431466880440691E+01    0.128958344459533691E+04   -0.109990928769111633E+02   -0.350038576126098633E+01   -0.472238695621490479E+01   -0.293273448944091797E+03   -0.148213554457241233E+06   -0.474515351937698782E+01    1
    0.155559703334569921E+01    0.955890822410583496E+03   -0.957332187891006470E+01   -0.102783946394920349E+02   -0.891866606473922729E+01   -0.591098546981811523E+03   -0.138113676890912611E+06   -0.475515351937698494E+01    1
    0.149617913812994940E+01    0.145746641159057617E+04   -0.666089349985122681E+01   -0.431000339984893799E+01   -0.942206579446792603E+01    0.356182456016540527E+03   -0.125255464412498433E+06   -0.476515351937698117E+01    1
    0.149478954470157621E+01    0.997528004646301270E+03   -0.197687882184982300E+01   -0.824711674451828003E+01   -0.641747975349426270E+01    0.703459978103637695E+03   -0.120670364951305513E+06   -0.477515351937698451E+01    1
    0.151211208811998343E+01    0.147737805843353271E+04   -0.874305450916290283E+01   -0.852681356668472290E+01   -0.543476301431655884E+01   -0.215292215347290039E+03   -0.118560434913172779E+06   -0.478515351937698341E+01    1
    0.151672494147419923E+01    0.707249760627746582E+03   -0.580542683601379395E+01   -0.488440358638763428E+01   -0.355631607770919800E+01    0.480778217315673828E+02   -0.114029617986557569E+06   -0.479515351937697876E+01    1
    0.154354596823453893E+01    0.569346237182617188E+03   -0.332371598482131958E+01   -0.854689747095108032E+01   -0.769380229711532593E+01   -0.494717121124267578E+03   -0.113749834822515477E+06   -0.480515351937698032E+01    1
    0.148717673159837704E+01    0.117084097862243652E+04   -0.104718294143676758E+02   -0.694512873888015747E+01   -0.634443891048431396E+01    0.852266073226928711E+03   -0.112090953776400027E+06   -0.481515351937698277E+01    1
    0.148640345540642738E+01    0.906744885444641113E+03   -0.702485263347625732E+01   -0.193200671672821045E+01   -0.118268504142761230E+02    0.462774038314819336E+03   -0.982063004340792249E+05   -0.482515351937698345E+01    1
    0.153888361412286745E+01    0.859023451805114746E+03   -0.111027559041976929E+02   -0.917394971847534180E+01   -0.955614382028579712E+01   -0.902430891990661621E+03   -0.981809276465365838E+05   -0.483515351937698323E+01    1
    0.150256959600448603E+01    0.406247115135192871E+03   -0.118662760257720947E+02   -0.309112900495529175E+01   -0.688707214593887329E+01    0.584507703781127930E+03   -0.978456974606284930E+05   -0.484515351937698480E+01    1
    0.119068972129225714E+01    0.139719545841217041E+04   -0.727360600233078003E+01   -0.704936414957046509E+01   -0.525274246931076050E+01   -0.684292316436767578E+03   -0.886448140865950118E+05   -0.485515351937698814E+01    1
    0.120209365573525417E+01    0.131148958206176758E+04   -0.240011864900588989E+01   -0.117007772326469421E+02   -0.882866811752319336E+01   -0.865787386894226074E+03   -0.871931333900612372E+05   -0.486515351937698437E+01    1
    0.146494566682577121E+01    0.112242045402526855E+04   -0.426226413249969482E+01   -0.440799832344055176E+01   -0.118878757953643799E+02    0.845082402229309082E+03   -0.871297393526621890E+05   -0.487515351937698149E+01    1
    0.119394957824349390E+01    0.142950649261474609E+04   -0.669710773229598999E+01   -0.949576818943023682E+01   -0.109915837049484253E+02   -0.604149103164672852E+03   -0.869965542361530242E+05   -0.488515351937698572E+01    1
    0.146370627672672260E+01    0.104809908866882324E+04   -0.847774398326873779E+01   -0.151971298456192017E+01   -0.108824905753135681E+02    0.814245700836181641E+03   -0.845141107158141385E+05   -0.489515351937698817E+01    1
    0.149504492195248595E+01    0.102429587841033936E+04   -0.119248171448707581E+02   -0.941677206754684448E+01   -0.249971860647201538E+01   -0.850629568099975586E+03   -0.829074943722545868E+05   -0.490515351937698973E+01    1
    0.148632136725783326E+01    0.705797934532165527E+03   -0.984647268056869507E+01   -0.988664376735687256E+01   -0.413960951566696167E+01    0.373133778572082520E+03   -0.815323784820347500E+05   -0.491515351937698775E+01    1
    0.149972078731656056E+01    0.116549022197723389E+04   -0.677144742012023926E+01   -0.555215799808502197E+01   -0.598014539480209351E+01   -0.504930257797241211E+03   -0.810489663798915717E+05   -0.492515351937698220E+01    1
    0.116843870555162410E+01    0.595390272140502930E+03   -0.109365332722663879E+02   -0.412756127119064331E+01   -0.347453868389129639E+01    0.486529111862182617E+03   -0.752698796019341098E+05   -0.493515351937698199E+01    1
    0.119912810593843444E+01    0.705291318893432617E+03   -0.774326920509338379E+01   -0.116715555191040039E+02   -0.119425452947616577E+02   -0.130362629890441895E+03   -0.739165780966997118E+05   -0.494515351937698799E+01    1
    0.119785352826118463E+01    0.875830674171447754E+03   -0.281372433900833130E+01   -0.595213073492050171E+01   -0.665882164239883423E+01   -0.234001398086547852E+03   -0.738015998442269920E+05   -0.495515351937699045E+01    1
    0.150943875560760477E+01    0.802600431442260742E+03   -0.555518317222595215E+01   -0.983218473196029663E+01   -0.775454640388488770E+01   -0.605903744697570801E+03   -0.729619789153828024E+05   -0.496515351937698846E+01    1
    0.147145220968723289E+01    0.757639527320861816E+03   -0.950553280115127563E+01   -0.385393315553665161E+01   -0.106353783607482910E+01    0.316300511360168457E+03   -0.712158968905737129E+05   -0.497515351937698824E+01    1
    0.121380395053625101E+01    0.607103300094604492E+03   -0.666933566331863403E+01   -0.919981449842453003E+01   -0.111430777907371521E+02   -0.319052457809448242E+03   -0.691815979797825566E+05   -0.498515351937698359E+01    1
    0.121172919566631299E+01    0.677552628517150879E+03   -0.541115564107894897E+01   -0.340340054035186768E+01   -0.301521116495132446E+01   -0.460728049278259277E+03   -0.680817297051765781E+05   -0.499515351937698426E+01    1
    0.145862366434335700E+01    0.126893715858459473E+04   -0.315859419107437134E+01   -0.145485335588455200E+01   -0.979912286996841431E+01    0.200161099433898926E+03   -0.657974257544112916E+05   -0.500515351937698583E+01    1
    0.125125053237676598E+01    0.573512244224548340E+03   -0.790400272607803345E+01   -0.325338888168334961E+01   -0.761692786216735840E+01   -0.978695988655090332E+03   -0.607557700858265453E+05   -0.501515351937698384E+01    1
    0.145416879057884207E+01    0.658527112007141113E+03   -0.110880857706069946E+01   -0.679239940643310547E+01   -0.242436987161636353E+01    0.803417325019836426E+03   -0.605569554736820064E+05   -0.502515351937698451E+01    1
    0.124732784643173211E+01    0.439884805679321289E+03   -0.792170006036758423E+01   -0.375727707147598267E+01   -0.109886956214904785E+01   -0.868718147277832031E+03   -0.605014050225500105E+05   -0.503515351937698608E+01    1
    0.148399830667376498E+01    0.150398728847503662E+04   -0.437505054473876953E+01   -0.866953372955322266E+01   -0.102290306687355042E+02   -0.992184162139892578E+03   -0.597803328762968667E+05   -0.504515351937698409E+01    1
    0.116632339262366291E+01    0.152290108203887939E+04   -0.105630652308464050E+02   -0.150439566373825073E+01   -0.817883461713790894E+01    0.601795792579650879E+03   -0.590502219765811242E+05   -0.505515351937698298E+01    1
    0.125296371544003482E+01    0.471834349632263184E+03   -0.111011685729026794E+02   -0.346149581670761108E+01   -0.348459899425506592E+01   -0.977264285087585449E+03   -0.586642353950412289E+05   -0.506515351937698455E+01    1
