    0.117172808799147599E+01    0.447149658203125000E+03   -0.828247731924057007E+01   -0.754753834009170532E+01   -0.108422794938087463E+02   -0.572883009910583496E+03    0.525450110435485840E+03   -0.355292677879333496E+03   -0.110360490002346676E+06   -0.479515351937697876E+01    1
    0.147900633632540690E+01    0.152553400993347168E+04   -0.717087072134017944E+01   -0.119983575940132141E+02   -0.880676084756851196E+01    0.302774190902709961E+03    0.640323400497436523E+03    0.531516432762145996E+03   -0.102834307768296727E+06   -0.480515351937698032E+01    1
    0.117758990596532809E+01    0.467832708358764648E+03   -0.537072819471359253E+01   -0.715487349033355713E+01   -0.545867264270782471E+01   -0.804606318473815918E+03    0.574613928794860840E+03   -0.248157382011413574E+03   -0.990456416462247143E+05   -0.481515351937698277E+01    1
    0.150054324835538844E+01    0.979723215103149414E+03   -0.946425956487655640E+01   -0.111798873543739319E+02   -0.524198585748672485E+01   -0.297348856925964355E+03   -0.448826074600219727E+03    0.310622572898864746E+03   -0.981558930409472960E+05   -0.482515351937698345E+01    1
    0.118678336549401275E+01    0.156191420555114746E+04   -0.525332862138748169E+01   -0.745540493726730347E+01   -0.773343902826309204E+01   -0.935813307762145996E+03    0.757220745086669922E+03   -0.800021648406982422E+03   -0.977327689534187084E+05   -0.483515351937698323E+01    1
    0.148231489210724821E+01    0.158916888236999512E+04   -0.146102303266525269E+01   -0.395076888799667358E+01   -0.407735610008239746E+01    0.100510478019714355E+03   -0.353665947914123535E+03   -0.604999303817749023E+03   -0.899628537889908621E+05   -0.484515351937698480E+01    1
    0.119558927564620965E+01    0.112043569087982178E+04   -0.213732713460922241E+01   -0.111327873468399048E+02   -0.554386204481124878E+01   -0.249655365943908691E+03    0.394903421401977539E+02   -0.745006322860717773E+03   -0.899521513273049932E+05   -0.485515351937698814E+01    1
    0.120815525069832796E+01    0.122376289367675781E+04   -0.434269285202026367E+01   -0.688869357109069824E+01   -0.113006877899169922E+02   -0.559773206710815430E+03   -0.493198752403259277E+03   -0.824793338775634766E+03   -0.872684958771760575E+05   -0.486515351937698437E+01    1
    0.120797812206745148E+01    0.648956918716430664E+03   -0.121486997604370117E+01   -0.863473701477050781E+01   -0.118507770895957947E+02    0.543388247489929199E+03    0.439122557640075684E+03   -0.768319845199584961E+03   -0.864623675884093100E+05   -0.487515351937698149E+01    1
    0.147616894901990880E+01    0.836429452896118164E+03   -0.989169687032699585E+01   -0.689742422103881836E+01   -0.750161522626876831E+01    0.505658388137817383E+02    0.275206446647644043E+03    0.785207152366638184E+03   -0.857049923323315743E+05   -0.488515351937698572E+01    1
    0.151634215505719183E+01    0.105342702865600586E+04   -0.951893955469131470E+01   -0.583510094881057739E+01   -0.689704525470733643E+01    0.880457878112792969E+03    0.258772373199462891E+03   -0.981425166130065918E+03   -0.850582560265753855E+05   -0.489515351937698817E+01    1
    0.145940755999088267E+01    0.781188035011291504E+03   -0.819569468498229980E+01   -0.851282066106796265E+01   -0.310388535261154175E+01   -0.954941630363464355E+03    0.799736618995666504E+03    0.804477334022521973E+03   -0.803072777154985233E+05   -0.490515351937698973E+01    1
    0.122509865282177910E+01    0.107052786350250244E+04   -0.862705343961715698E+01   -0.115865588784217834E+02   -0.707038563489913940E+01   -0.332994103431701660E+03   -0.243004798889160156E+03   -0.992598414421081543E+03   -0.800000709847708786E+05   -0.491515351937698775E+01    1
    0.145689794206023215E+01    0.117831053733825684E+04   -0.622209507226943970E+01   -0.241057366132736206E+01   -0.686964821815490723E+01    0.430321693420410156E+02   -0.368988990783691406E+03    0.607709884643554688E+03   -0.775710398231754953E+05   -0.492515351937698220E+01    1
    0.148135753725171071E+01    0.987277245521545410E+03   -0.635836231708526611E+01   -0.100123058557510376E+02   -0.104415979981422424E+02    0.905227422714233398E+03    0.442458152770996094E+03    0.108595848083496094E+03   -0.766686162548219290E+05   -0.493515351937698199E+01    1
    0.147635317348837836E+01    0.105487120151519775E+04   -0.689091950654983521E+01   -0.104043117761611938E+02   -0.152179205417633057E+01   -0.513845682144165039E+03   -0.687929391860961914E+02   -0.611981868743896484E+03   -0.723018929371789127E+05   -0.494515351937698799E+01    1
    0.141802699232697460E+01    0.154347913265228271E+04   -0.508104974031448364E+01   -0.726790839433670044E+01   -0.166965514421463013E+01   -0.710263013839721680E+03   -0.854832410812377930E+03    0.198138475418090820E+03   -0.716054780827030918E+05   -0.495515351937699045E+01    1
    0.145561636574864384E+01    0.571541500091552734E+03   -0.425240117311477661E+01   -0.848257547616958618E+01   -0.278710293769836426E+01   -0.548446178436279297E+03    0.951667666435241699E+03    0.846044421195983887E+03   -0.712496805073914438E+05   -0.496515351937698846E+01    1
    0.115810680150389667E+01    0.151521737575531006E+04   -0.792897647619247437E+01   -0.894724392890930176E+01   -0.838945335149765015E+01   -0.557955145835876465E+03   -0.818206191062927246E+03    0.954263091087341309E+03   -0.698908084938146203E+05   -0.497515351937698824E+01    1
    0.116472155588865278E+01    0.870871734619140625E+03   -0.106272508502006531E+02   -0.861018157005310059E+01   -0.621752059459686279E+01    0.809640884399414062E+02   -0.682668447494506836E+03    0.909455060958862305E+03   -0.696462203769234766E+05   -0.498515351937698359E+01    1
    0.146301912261843681E+01    0.905767488479614258E+03   -0.751439452171325684E+01   -0.866123121976852417E+01   -0.881843864917755127E+01   -0.259395360946655273E+03    0.154649734497070312E+03    0.742506861686706543E+03   -0.694386200259650359E+05   -0.499515351937698426E+01    1
    0.120504270527958868E+01    0.115064473152160645E+04   -0.112024594545364380E+02   -0.625439703464508057E+01   -0.182108366489410400E+01    0.974936366081237793E+03    0.687649846076965332E+03   -0.972521185874938965E+03   -0.664035276375683752E+05   -0.500515351937698583E+01    1
    0.118916924368143073E+01    0.102230510711669922E+04   -0.790258193016052246E+01   -0.788310647010803223E+01   -0.269843530654907227E+01   -0.580125808715820312E+03   -0.976758003234863281E+02   -0.936102867126464844E+02   -0.652401891380820525E+05   -0.501515351937698384E+01    1
    0.118321177770495400E+01    0.144584043025970459E+04   -0.484320443868637085E+01   -0.149402326345443726E+01   -0.482034778594970703E+01    0.332212686538696289E+03    0.572812914848327637E+03    0.485693216323852539E+02   -0.611356891933436418E+05   -0.502515351937698451E+01    1
    0.122105446280837038E+01    0.526366376876831055E+03   -0.292853474617004395E+01   -0.112158085107803345E+02   -0.923695713281631470E+01    0.157245635986328125E+03    0.450845956802368164E+03   -0.310439109802246094E+03   -0.607238384092559572E+05   -0.503515351937698608E+01    1
    0.117623409066796292E+01    0.694792366027832031E+03   -0.113827307224273682E+02   -0.332392185926437378E+01   -0.309432727098464966E+01   -0.524405717849731445E+03    0.428640246391296387E+03    0.653458714485168457E+03   -0.587070365241137188E+05   -0.504515351937698409E+01    1
    0.117369300318360326E+01    0.127358210086822510E+04   -0.212022644281387329E+01   -0.683113592863082886E+01   -0.586281335353851318E+01    0.288161754608154297E+03   -0.548404932022094727E+03    0.884730100631713867E+03   -0.515750042103989545E+05   -0.505515351937698298E+01    1
    0.117713827534317961E+01    0.152445361614227295E+04   -0.782446175813674927E+01   -0.103375376462936401E+02   -0.179573357105255127E+01   -0.943343281745910645E+03   -0.536216616630554199E+03    0.856162309646606445E+02   -0.511676223072530265E+05   -0.506515351937698455E+01    1
    0.147834025102257716E+01    0.744229555130004883E+03   -0.118109220266342163E+02   -0.342399781942367554E+01   -0.112593673467636108E+02   -0.331598162651062012E+03   -0.858765602111816406E+03   -0.129550218582153320E+03   -0.505572722990263574E+05   -0.507515351937697989E+01    1
    0.147524969784021365E+01    0.678586745262145996E+03   -0.899822145700454712E+01   -0.432314133644104004E+01   -0.561326205730438232E+01    0.499599933624267578E+03   -0.844042181968688965E+03   -0.821872949600219727E+02   -0.497167431747070950E+05   -0.508515351937698501E+01    1
    0.119292478863000850E+01    0.667281126976013184E+03   -0.624113976955413818E+01   -0.379725998640060425E+01   -0.851446831226348877E+01   -0.454663395881652832E+03   -0.370620131492614746E+03    0.876244664192199707E+03   -0.491744218436760202E+05   -0.509515351937699013E+01    1
    0.123393916733264919E+01    0.135345370769500732E+04   -0.199990922212600708E+01   -0.637287908792495728E+01   -0.118314183354377747E+02    0.768813371658325195E+03   -0.185885667800903320E+03   -0.577938675880432129E+03   -0.484541487293135942E+05   -0.510515351937699080E+01    1
    0.116899862059950821E+01    0.151798405647277832E+04   -0.506767052412033081E+01   -0.603507649898529053E+01   -0.343281370401382446E+01   -0.481323838233947754E+03   -0.137200117111206055E+03    0.600146651268005371E+03   -0.481062276829378025E+05   -0.511515351937698348E+01    1
    0.143060399994850140E+01    0.134179890155792236E+04   -0.686303925514221191E+01   -0.634499096870422363E+01   -0.696563684940338135E+01    0.568734765052795410E+03   -0.506541132926940918E+03    0.732094407081604004E+03   -0.480575426525300791E+05   -0.512515351937698238E+01    1
    0.125951659995317455E+01    0.402624845504760742E+03   -0.803054076433181763E+01   -0.932114863395690918E+01   -0.192234635353088379E+01   -0.342680931091308594E+03   -0.321180105209350586E+03   -0.715565919876098633E+03   -0.476463486053820452E+05   -0.513515351937698394E+01    1
    0.120793617886304849E+01    0.585549855232238770E+03   -0.731665211915969849E+01   -0.115718316435813904E+02   -0.201439255475997925E+01    0.586290836334228516E+03   -0.192148447036743164E+03    0.335895419120788574E+03   -0.474166082760052377E+05   -0.514515351937697751E+01    1
    0.143463754620552053E+01    0.136369838714599609E+04   -0.118082574605941772E+02   -0.111470523476600647E+02   -0.112629760503768921E+02    0.872586011886596680E+03   -0.126136779785156250E+03    0.554536461830139160E+03   -0.470134938481886638E+05   -0.515515351937698085E+01    1
    0.142499843405485138E+01    0.146111350059509277E+04   -0.532614326477050781E+01   -0.989676898717880249E+01   -0.960941612720489502E+01   -0.731364488601684570E+02   -0.229955911636352539E+03    0.785158753395080566E+03   -0.460616188070830613E+05   -0.516515351937698330E+01    1
    0.144908146383762348E+01    0.137004392147064209E+04   -0.931955736875534058E+01   -0.211233830451965332E+01   -0.887042194604873657E+01   -0.253147959709167480E+03   -0.631411790847778320E+03   -0.493847727775573730E+03   -0.449173112541282026E+05   -0.517515351937698220E+01    1
    0.123090761652588832E+01    0.685212588310241699E+03   -0.108886897563934326E+02   -0.318824928998947144E+01   -0.319476056098937988E+01    0.257434368133544922E+03   -0.229750275611877441E+03   -0.169440627098083496E+03   -0.448369273923012297E+05   -0.518515351937698643E+01    1
    0.125832872757911662E+01    0.926625776290893555E+03   -0.651332676410675049E+01   -0.759794414043426514E+01   -0.541265642642974854E+01    0.636104226112365723E+03   -0.368902206420898438E+03   -0.783215403556823730E+03   -0.448257261342027414E+05   -0.519515351937698533E+01    1
    0.123695258973240851E+01    0.647444224357604980E+03   -0.877629929780960083E+01   -0.359449464082717896E+01   -0.531186646223068237E+01    0.913104891777038574E+03    0.717897653579711914E+03   -0.286218523979187012E+03   -0.443557170217437306E+05   -0.520515351937697623E+01    1
    0.125301929140090929E+01    0.119788601398468018E+04   -0.331155365705490112E+01   -0.843560528755187988E+01   -0.480483508110046387E+01    0.102512478828430176E+03   -0.105738282203674316E+03   -0.868453025817871094E+03   -0.435188243878444337E+05   -0.521515351937698224E+01    1
    0.118512449474930759E+01    0.114860246181488037E+04   -0.510746461153030396E+01   -0.999840146303176880E+01   -0.301611006259918213E+01   -0.252748370170593262E+03   -0.514233112335205078E+01    0.628657579421997070E+03   -0.427931922158244925E+05   -0.522515351937697670E+01    1
    0.148081890971660601E+01    0.473397111892700195E+03   -0.885242694616317749E+01   -0.634103149175643921E+01   -0.871810239553451538E+01    0.425925731658935547E+03    0.877954959869384766E+02   -0.525327801704406738E+03   -0.425594350459262641E+05   -0.523515351937698092E+01    1
    0.121069040878415102E+01    0.148595168590545654E+04   -0.870430618524551392E+01   -0.508452600240707397E+01   -0.157027548551559448E+01    0.330527424812316895E+03   -0.955604314804077148E+02   -0.668395042419433594E+03   -0.425242030407258571E+05   -0.524515351937698071E+01    1
    0.144307012295722936E+01    0.153662140369415283E+04   -0.231595599651336670E+01   -0.572111797332763672E+01   -0.635434907674789429E+01    0.728086113929748535E+03   -0.657759428024291992E+03   -0.578354835510253906E+03   -0.421245099181245314E+05   -0.525515351937698583E+01    1
    0.144992895471453664E+01    0.679230904579162598E+03   -0.522108042240142822E+01   -0.200261443853378296E+01   -0.764231401681900024E+01    0.744536161422729492E+03    0.807975888252258301E+03   -0.434249043464660645E+03   -0.380356914704790979E+05   -0.526515351937698739E+01    1
    0.142554104692339889E+01    0.102282538414001465E+04   -0.368073308467864990E+01   -0.115645335912704468E+02   -0.961875325441360474E+01   -0.326517939567565918E+03    0.867115497589111328E+03    0.420825600624084473E+03   -0.377964239406482811E+05   -0.527515351937698007E+01    1
    0.121622056925296773E+01    0.151098277568817139E+04   -0.292372751235961914E+01   -0.558646231889724731E+01   -0.945779746770858765E+01    0.342049717903137207E+03    0.849717855453491211E+02    0.210760116577148438E+03   -0.360672504062160369E+05   -0.528515351937697542E+01    1
    0.144744465823173507E+01    0.570926094055175781E+03   -0.659119844436645508E+01   -0.552158892154693604E+01   -0.417777431011199951E+01    0.247211813926696777E+03    0.973273634910583496E+03   -0.256498217582702637E+03   -0.341584025001713526E+05   -0.529515351937697609E+01    1
    0.141494156661629655E+01    0.111389474868774414E+04   -0.597212350368499756E+01   -0.107513983845710754E+02   -0.539632612466812134E+01    0.597453832626342773E+03   -0.184665799140930176E+03    0.707475423812866211E+03   -0.338092437374438232E+05   -0.530515351937697677E+01    1
    0.145838347510099409E+01    0.659303665161132812E+03   -0.648662668466567993E+01   -0.107060227394104004E+02   -0.374351954460144043E+01   -0.273509025573730469E+03   -0.633690953254699707E+03   -0.214535117149353027E+03   -0.334920185070420921E+05   -0.531515351937698188E+01    1
    0.141101120161414140E+01    0.111336774826049805E+04   -0.435545837879180908E+01   -0.116035238504409790E+02   -0.759386467933654785E+01    0.173442840576171875E+03   -0.138672947883605957E+03    0.853871107101440430E+03   -0.327283223383649347E+05   -0.532515351937698078E+01    1
    0.123333140398263930E+01    0.101574156284332275E+04   -0.420715731382369995E+01   -0.619536811113357544E+01   -0.846118617057800293E+01   -0.215895414352416992E+03   -0.436430335044860840E+03    0.372523307800292969E+03   -0.314661334540081480E+05   -0.533515351937697613E+01    1
    0.146314835434555990E+01    0.500536704063415527E+03   -0.209992355108261108E+01   -0.756899845600128174E+01   -0.482250356674194336E+01    0.878598690032958984E+02   -0.374192953109741211E+03   -0.445521593093872070E+03   -0.313140990533018594E+05   -0.534515351937697680E+01    1
    0.140112691855430582E+01    0.159700636863708496E+04   -0.522515791654586792E+01   -0.113161080479621887E+02   -0.838254344463348389E+01    0.383007884025573730E+03    0.512375831604003906E+03    0.592643976211547852E+03   -0.310590259214215221E+05   -0.535515351937698103E+01    1
    0.124266828691363318E+01    0.153746404647827148E+04   -0.110570144057273865E+02   -0.175421708822250366E+01   -0.663364005088806152E+01    0.542727828025817871E+03   -0.847050428390502930E+03   -0.293593406677246094E+03   -0.304217435758354950E+05   -0.536515351937698171E+01    1
    0.145692297189831721E+01    0.633484935760498047E+03   -0.603837704658508301E+01   -0.341177451610565186E+01   -0.334461748600006104E+01   -0.233830571174621582E+03   -0.368719935417175293E+03   -0.505583286285400391E+03   -0.301056017369038855E+05   -0.537515351937698238E+01    1
    0.140510627399682986E+01    0.159475467205047607E+04   -0.451736223697662354E+01   -0.105378882288932800E+02   -0.719685482978820801E+01   -0.479685783386230469E+03   -0.255298614501953125E+03    0.602734684944152832E+03   -0.294924972000383095E+05   -0.538515351937698128E+01    1
    0.147109727200269691E+01    0.437686824798583984E+03   -0.980283057689666748E+01   -0.848699063062667847E+01   -0.118025356531143188E+01   -0.520575046539306641E+01    0.240658521652221680E+03   -0.874591350555419922E+03   -0.293609926174083994E+05   -0.539515351937698018E+01    1
    0.124288971592783914E+01    0.101238615512847900E+04   -0.730300670862197876E+01   -0.446932727098464966E+01   -0.497769486904144287E+01    0.816006183624267578E+03   -0.679526686668395996E+03    0.131365776062011719E+03   -0.292704111179953507E+05   -0.540515351937698263E+01    1
    0.122201757695674895E+01    0.752337336540222168E+03   -0.963960951566696167E+01   -0.575650149583816528E+01   -0.734974610805511475E+01   -0.142401099205017090E+03    0.923391699790954590E+03    0.687719941139221191E+03   -0.289050768811330599E+05   -0.541515351937698153E+01    1
    0.128308571612834910E+01    0.926750802993774414E+03   -0.110832011699676514E+01   -0.609777510166168213E+01   -0.990086156129837036E+01   -0.692999362945556641E+03    0.585251808166503906E+03   -0.744203209877014160E+03   -0.287075654301427312E+05   -0.542515351937697865E+01    1
    0.140888108949065183E+01    0.773127031326293945E+03   -0.231727254390716553E+01   -0.588307756185531616E+01   -0.703129899501800537E+01    0.698868513107299805E+03    0.260449409484863281E+03    0.685830473899841309E+03   -0.278551108169086474E+05   -0.543515351937697933E+01    1
    0.142789171323180186E+01    0.657952833175659180E+03   -0.772323709726333618E+01   -0.517661416530609131E+01   -0.218694418668746948E+01   -0.130916953086853027E+03   -0.928916335105895996E+03    0.240520000457763672E+03   -0.268095853775338001E+05   -0.544515351937698178E+01    1
    0.127692006508111944E+01    0.686506199836730957E+03   -0.107012653350830078E+02   -0.131248396635055542E+01   -0.826907974481582642E+01   -0.237618088722229004E+03    0.857054352760314941E+03   -0.396589398384094238E+03   -0.248606234440048102E+05   -0.545515351937698245E+01    1
    0.141074527781009662E+01    0.101741454601287842E+04   -0.103872838616371155E+02   -0.117373770475387573E+01   -0.423704057931900024E+01   -0.983354091644287109E+03   -0.785365819931030273E+03    0.782924532890319824E+03   -0.248032807512424479E+05   -0.546515351937698401E+01    1
    0.128825479080677030E+01    0.800609302520751953E+03   -0.410546648502349854E+01   -0.818907982110977173E+01   -0.924413520097732544E+01   -0.269586563110351562E+03    0.800157189369201660E+03   -0.630770564079284668E+03   -0.242410057050626565E+05   -0.547515351937698025E+01    1
    0.123738781730532632E+01    0.500837755203247070E+03   -0.981802135705947876E+01   -0.567181432247161865E+01   -0.428316628932952881E+01    0.227344274520874023E+03   -0.497356414794921875E+03    0.834308743476867676E+03   -0.239843025934737707E+05   -0.548515351937698004E+01    1
    0.138356435599923122E+01    0.113257021903991699E+04   -0.113762673139572144E+02   -0.561534637212753296E+01   -0.289063942432403564E+01    0.208147048950195312E+03   -0.211661577224731445E+03    0.599913477897644043E+03   -0.238792684927377086E+05   -0.549515351937697805E+01    1
    0.139588214684128742E+01    0.935736560821533203E+03   -0.714865857362747192E+01   -0.285084533691406250E+01   -0.548506522178649902E+01   -0.464229226112365723E+03   -0.196934819221496582E+03    0.885157585144042969E+03   -0.237611101686685215E+05   -0.550515351937697694E+01    1
    0.123308127570748316E+01    0.144796051979064941E+04   -0.115760448575019836E+02   -0.886007970571517944E+01   -0.811034399271011353E+01    0.733523488044738770E+03   -0.608726501464843750E+03    0.642992377281188965E+03   -0.237525779602311959E+05   -0.551515351937698295E+01    1
    0.141628894953131668E+01    0.441690039634704590E+03   -0.305883556604385376E+01   -0.146114563941955566E+01   -0.686253178119659424E+01   -0.380424380302429199E+03   -0.112143158912658691E+03    0.697504401206970215E+03   -0.231269698553397102E+05   -0.552515351937698185E+01    1
    0.125555282133221624E+01    0.100518789291381836E+04   -0.871598988771438599E+01   -0.105273728966712952E+02   -0.101484341025352478E+02    0.476341605186462402E+03   -0.964388966560363770E+03    0.400794029235839844E+03   -0.223854277720643113E+05   -0.553515351937698163E+01    1
    0.121739495467543590E+01    0.150161228179931641E+04   -0.101938379406929016E+02   -0.379589557647705078E+01   -0.422932225465774536E+01    0.606463789939880371E+03    0.850457906723022461E+03    0.358902215957641602E+03   -0.222132029916988176E+05   -0.554515351937698142E+01    1
    0.143133229533433903E+01    0.123781609535217285E+04   -0.758135092258453369E+01   -0.864964979887008667E+01   -0.870291095972061157E+01    0.564213395118713379E+03    0.580675959587097168E+03   -0.718740463256835938E+03   -0.221786141213171650E+05   -0.555515351937698032E+01    1
    0.144117125737667062E+01    0.994928836822509766E+03   -0.533523321151733398E+01   -0.372334909439086914E+01   -0.990795636177062988E+01    0.282345652580261230E+03   -0.932204723358154297E+01   -0.942987561225891113E+03   -0.218397602907249602E+05   -0.556515351937698544E+01    1
    0.129969415583610526E+01    0.964499855041503906E+03   -0.155994373559951782E+01   -0.727125549316406250E+01   -0.869073683023452759E+01   -0.936573624610900879E+03    0.335680127143859863E+03   -0.875205636024475098E+03   -0.217795062740987269E+05   -0.557515351937698611E+01    1
    0.124185941002964961E+01    0.942924594879150391E+03   -0.212127679586410522E+01   -0.621495831012725830E+01   -0.441810518503189087E+01   -0.633111238479614258E+03    0.350749373435974121E+03    0.383714675903320312E+03   -0.217421152505276077E+05   -0.558515351937698146E+01    1
    0.127838000936508167E+01    0.675978922843933105E+03   -0.196599763631820679E+01   -0.111759757399559021E+02   -0.863498288393020630E+01   -0.462511301040649414E+03    0.387885808944702148E+03   -0.275101780891418457E+03   -0.215258808319890013E+05   -0.559515351937697680E+01    1
    0.144518524147868144E+01    0.790120935440063477E+03   -0.563132131099700928E+01   -0.857299238443374634E+01   -0.291066759824752808E+01    0.712261557579040527E+03   -0.464662075042724609E+03   -0.972390651702880859E+03   -0.208509686641566077E+05   -0.560515351937697748E+01    1
    0.129502623683810225E+01    0.533055877685546875E+03   -0.348290675878524780E+01   -0.703746604919433594E+01   -0.274474459886550903E+01    0.460282325744628906E+03    0.927886962890625000E+03   -0.679821133613586426E+03   -0.206432160705633432E+05   -0.561515351937697904E+01    1
    0.141989540898799893E+01    0.149446609020233154E+04   -0.112837595343589783E+02   -0.126120746135711670E+01   -0.602875012159347534E+01    0.236502170562744141E+03   -0.863166689872741699E+03   -0.267086267471313477E+03   -0.205629328560173963E+05   -0.562515351937698060E+01    1
    0.143162857085466366E+01    0.788951420783996582E+03   -0.784949910640716553E+01   -0.100648864507675171E+02   -0.114127713441848755E+02   -0.129826188087463379E+03    0.578349232673645020E+03   -0.325271368026733398E+03   -0.201544368947856055E+05   -0.563515351937698039E+01    1
    0.126813041217327105E+01    0.114865818023681641E+04   -0.897394466400146484E+01   -0.348066639900207520E+01   -0.116178871989250183E+02    0.444849848747253418E+03    0.462005496025085449E+03   -0.166891574859619141E+03   -0.198796065104520894E+05   -0.564515351937698284E+01    1
    0.140257874636650071E+01    0.744765353202819824E+03   -0.594310307502746582E+01   -0.698178160190582275E+01   -0.952872383594512939E+01    0.111408233642578125E+03    0.962523221969604492E+03    0.465257167816162109E+03   -0.197763645292645670E+05   -0.565515351937698085E+01    1
    0.143891565585136405E+01    0.563245892524719238E+03   -0.799086338281631470E+01   -0.118243700861930847E+02   -0.927577167749404907E+01    0.583980560302734375E+03   -0.675665140151977539E+02   -0.301411867141723633E+03   -0.197411680402907805E+05   -0.566515351937697975E+01    1
    0.138906380023956277E+01    0.150351185798645020E+04   -0.983411824703216553E+01   -0.685864967107772827E+01   -0.605581474304199219E+01    0.176595091819763184E+03   -0.754177451133728027E+03    0.660147905349731445E+03   -0.187526823988983924E+05   -0.567515351937697954E+01    1
