0.5234449760765549, 224334600760456
0.5236449760765549, 338403041825095
0.5244019138755981, 475285171102661
0.5248803827751196, 596958174904943
0.5253588516746411, 733840304182509
0.5263157894736842, 893536121673004
0.5265157894736842, 1060836501901140
0.5267942583732057, 1258555133079847
0.5272727272727272, 1433460076045627
0.5275727272727272, 1623574144486692
0.5277511961722487, 1828897338403041
0.5287081339712918, 2079847908745247
0.5290081339712918, 2262357414448669
0.5296650717703348, 2452471482889733
0.530622009569378, 2589353612167300
0.531578947368421, 2673003802281368
0.5334928229665071, 2612167300380227.5
0.5344497607655502, 2498098859315589
0.5358851674641147, 2399239543726235.5
0.5377990430622009, 2292775665399239.5
0.5401913875598086, 2384030418250950
0.5411483253588516, 2498098859315589
0.5425837320574163, 2634980988593155.5
0.5440191387559808, 2787072243346007.5
0.5444976076555024, 2939163498098859
0.5478468899521531, 3098859315589353.5
0.5497607655502392, 3273764258555132.5
0.5550239234449761, 3403041825095056.5
0.5598086124401913, 3501901140684410
0.5631578947368421, 3676806083650189.5
0.5688995215311005, 3821292775665398.5
0.5746411483253588, 3889733840304182
0.578468899521531, 4026615969581748.5
0.5827751196172248, 4186311787072243
0.5870813397129186, 4269961977186311
0.592822966507177, 4193916349809885.5
0.5995215311004785, 4269961977186311
0.6033492822966506, 4391634980988593
0.6086124401913875, 4551330798479087
0.6157894736842104, 4650190114068441
0.6244019138755981, 4741444866920152
0.631578947368421, 4863117870722433
0.6377990430622009, 5000000000000000
0.6449760765550239, 5083650190114068
0.6555023923444976, 5098859315589353
0.6636363636363636, 5114068441064638
0.6751196172248803, 5152091254752851
0.6842105263157894, 5205323193916349
0.69377990430622, 5258555133079847
0.7023923444976077, 5281368821292775
0.7114832535885167, 5258555133079847
0.7191387559808612, 5174904942965779
0.7239234449760765, 5076045627376425
0.7291866028708134, 4969581749049429
0.7354066985645933, 4855513307984790
0.7421052631578947, 4749049429657794
0.7507177033492822, 4673003802281368
0.7578947368421052, 4604562737642585
0.7650717703349281, 4490494296577946
0.7688995215311004, 4346007604562737
0.7741626794258372, 4224334600760455.5
0.7779904306220096, 4087452471482889.5
0.7832535885167463, 3935361216730037.5
0.78755980861244, 3798479087452471
0.7918660287081339, 3615969581749049
0.7985645933014354, 3471482889733839.5
0.8028708133971292, 3311787072243345.5
0.8076555023923444, 3182509505703421.5
0.8133971291866029, 3068441064638783
0.8177033492822966, 2954372623574144
0.8282296650717703, 2817490494296577.5
0.8392344497607654, 2749049429657794.5
0.855023923444976, 2673003802281368
0.8650717703349282, 2627376425855513
0.8755980861244018, 2627376425855513
0.8861244019138755, 2581749049429657
0.8976076555023923, 2558935361216730
0.9086124401913874, 2558935361216730
0.9196172248803827, 2498098859315589
0.931578947368421, 2391634980988593
0.9382775119617224, 2239543726235741
0.94688995215311, 2095057034220531.5
0.9531100478468898, 1950570342205323
0.9607655502392344, 1768060836501901
0.9674641148325358, 1608365019011406
0.9751196172248803, 1433460076045627
0.9803827751196171, 1288973384030418
0.9875598086124401, 1144486692015209
0.9942583732057416, 984790874524715
1.0014354066985645, 840304182509505
1.0066985645933015, 703422053231939
1.0148325358851675, 551330798479087
1.0220095693779903, 406844106463878
1.0296650717703348, 285171102661597
