    0.273579566491204605E+04   -0.657009356666630673E+01    0.195792618766380166E+01    0.918049965392875866E+00    0.225176785921668369E+03   -0.115663622907031716E+01    0.127906870899830114E+02   -0.402680912271465221E+07
    0.390349174311331080E+04   -0.558931832714345234E+01    0.490727754601191890E+00    0.918080047147909140E+00    0.199836303528661432E+03   -0.206110502763500936E+01    0.701105541169604596E+01   -0.402680912195661664E+07
    0.410292496476789256E+04   -0.701159090890203363E+01    0.562476884925665943E+00    0.917942670238909630E+00    0.208678495439928156E+03   -0.327442971576452457E+01    0.137194920024463696E+01   -0.402680908011465752E+07
    0.420952070295296380E+04   -0.690318641571084335E+01    0.137169075295224641E+01    0.917905457106816480E+00    0.210738541516517813E+03   -0.234115628799483755E+01    0.127946516365889931E+02   -0.402680906930407276E+07
    0.249835258992583840E+04   -0.276380167611812411E+01    0.415608495909249420E+00    0.917679199132397372E+00    0.206916580841596215E+03   -0.363640134365754086E+01    0.487478182683474515E+01   -0.402680902175620478E+07
    0.334148374627544672E+04   -0.666898438591558573E+01    0.157413216413105927E+01    0.918217197016353071E+00    0.223654167614080848E+03   -0.303554727093050047E+01    0.132380786869370244E+02   -0.402680887410880672E+07
    0.300005587557117042E+04   -0.576462134490622091E+01    0.990595205654279831E+00    0.917260077908274796E+00    0.210136600911305237E+03   -0.495837203608697852E+01    0.545552480746744450E+01   -0.402680878114107577E+07
    0.369882351154447315E+04   -0.582593331156197713E+01    0.798810337189346353E+00    0.917902056134040079E+00    0.211699429438391888E+03   -0.226187963916620305E+01    0.321454375800748648E+01   -0.402680864657978341E+07
    0.277291025484171450E+04   -0.720503144484078550E+01    0.288866049852532347E+01    0.917544510487632747E+00    0.228751818543283463E+03   -0.368076925088302165E+01    0.553317499352510023E+01   -0.402680861085763294E+07
    0.441968861551897317E+04   -0.669952738525791958E+01    0.850957245756900793E+00    0.917593919915546063E+00    0.218324617683807276E+03   -0.217712193111263641E+01    0.120035826227931981E+02   -0.402680854940456804E+07
    0.298172281546075556E+04   -0.531573638061890819E+01    0.776536913793617889E+00    0.917744594801571112E+00    0.224328470715662888E+03   -0.612678357610606206E+01    0.684647076640824892E+01   -0.402680854449265497E+07
    0.341287061283920866E+04   -0.676425440258601185E+01    0.142063503738349439E+01    0.918441702154807249E+00    0.220351945506486089E+03   -0.518173353376932688E+01    0.680855862574380311E+01   -0.402680851908338815E+07
    0.264816234790034878E+04   -0.560086715885482000E+01    0.143091422070589869E+01    0.918428042766665009E+00    0.220849743334829043E+03   -0.175860987882878916E+01    0.778353714377852945E+01   -0.402680848149499577E+07
    0.264568006055114165E+04   -0.286420822726758217E+01    0.399977640504725396E+00    0.917724210353279335E+00    0.202213686478027086E+03   -0.244747435464855378E+01    0.420319938446884223E+01   -0.402680848111814214E+07
    0.335220717540564783E+04   -0.550635663331553893E+01    0.548825248436524027E+00    0.917829413417071360E+00    0.202450994232656342E+03   -0.211627429992374072E+01    0.774094494792795462E+01   -0.402680841898396239E+07
    0.247882585080805939E+04   -0.478217724003391176E+01    0.119667562150753359E+01    0.918012755379530532E+00    0.223414800047246104E+03   -0.142113279272079041E+01    0.526370495785433778E+01   -0.402680836955936579E+07
    0.438111779597230998E+04   -0.735710176949503314E+01    0.127502415619631160E+01    0.918103128465255325E+00    0.213504213473164441E+03   -0.603970838845033242E+01    0.108787579739048965E+02   -0.402680833108684281E+07
    0.305428973950071531E+04   -0.693011430607460888E+01    0.199642491098475894E+01    0.917958303101321982E+00    0.221614739404455008E+03   -0.512874499685202245E+01    0.144762933511019529E+02   -0.402680822135947598E+07
    0.333876071318688400E+04   -0.687095747399741974E+01    0.152013036091742615E+01    0.917735962341688194E+00    0.222440198553899506E+03   -0.581933851812425740E+01    0.143719799508453292E+02   -0.402680816506977519E+07
    0.395029940388149043E+04   -0.730932265670459014E+01    0.110049747986507618E+01    0.917619231397786783E+00    0.209014155082953636E+03   -0.447192947224811377E+01    0.304354004422133295E+01   -0.402680814266579319E+07
    0.249357129439892333E+04   -0.685943206041054232E+01    0.281407704613010345E+01    0.918205364325235696E+00    0.222084702310102415E+03   -0.231356866418875029E+01    0.113285844364456914E+02   -0.402680812507399172E+07
    0.255384403858932910E+04   -0.432134281691125821E+01    0.660771711630355862E+00    0.917964373707425341E+00    0.226019902330597517E+03   -0.321892507637487313E+01    0.743731009328805381E+01   -0.402680809472706169E+07
    0.308021491419916401E+04   -0.705620013541169211E+01    0.120768412173301742E+01    0.918130412774369908E+00    0.214982967004305920E+03   -0.326577467224332274E+01    0.900725228438948378E+01   -0.402680806737112440E+07
    0.262836376829886467E+04   -0.536130594520122372E+01    0.871321042486697728E+00    0.917917794762648453E+00    0.223694248274137834E+03   -0.303840279292364013E+01    0.183549423771294151E+01   -0.402680803271167772E+07
    0.288996976294367323E+04   -0.368561501007329184E+01    0.595509583665033149E+00    0.917792100372260888E+00    0.211017522619897079E+03   -0.355536581444070698E+01    0.522814392165099218E+01   -0.402680801737765688E+07
    0.251334156110679396E+04   -0.625979189919705092E+01    0.178556400630185230E+01    0.917878025600335601E+00    0.198469377096584935E+03   -0.221731710437393570E+01    0.709258054945905592E+01   -0.402680798729419196E+07
    0.294990485702835849E+04   -0.710137317768790499E+01    0.228901830639153880E+01    0.917772156383479087E+00    0.226565157970539616E+03   -0.454620829272307958E+00    0.119297439907962595E+02   -0.402680797915275116E+07
    0.266107217184007368E+04   -0.485499154547858680E+01    0.106601197898313815E+01    0.918302630480118953E+00    0.215008885045523073E+03   -0.141336189842404458E+01    0.661268051219128417E+01   -0.402680795697625354E+07
    0.320002286378290046E+04   -0.682162717315025446E+01    0.194803833770779145E+01    0.918112116492653674E+00    0.223517126131741122E+03   -0.307596167433213097E+01    0.497629499866105895E+01   -0.402680794982877001E+07
    0.377061727119670650E+04   -0.767435177451936923E+01    0.904012976417116865E+00    0.918051311765649136E+00    0.213224564137566517E+03   -0.252362836356368803E+01    0.259880667306827196E+01   -0.402680783019116940E+07
    0.290088529409691591E+04   -0.543335405171241348E+01    0.932378813306465215E+00    0.918247210363827171E+00    0.199252464963671343E+03   -0.260977669053966288E+01    0.660196007559965281E+01   -0.402680780124007072E+07
    0.386362699236640401E+04   -0.748698734237958785E+01    0.217239901091579357E+01    0.917481817060805005E+00    0.219893428249042302E+03   -0.246571993442351634E+01    0.116271349464757545E+02   -0.402680779288598709E+07
    0.284513808462008319E+04   -0.676154222154615070E+01    0.162209331877191199E+01    0.918393822596264786E+00    0.214554813223071278E+03   -0.207557672107616220E+01    0.900616556914514810E+01   -0.402680778871939611E+07
    0.244805133678035327E+04   -0.625536018673553862E+01    0.148393800129322195E+01    0.917693029781219027E+00    0.214140122127118218E+03   -0.468449813248369740E+01    0.724317217870322594E+01   -0.402680777038619947E+07
    0.379193692576299554E+04   -0.714079303879353855E+01    0.928318975921602840E+00    0.917953560219592624E+00    0.206039010115090719E+03   -0.839755038917642693E+00    0.781066099068716646E+01   -0.402680776026546303E+07
    0.376319710553375808E+04   -0.660847227910013402E+01    0.123549348422040861E+01    0.917615764452938021E+00    0.218783099136445088E+03   -0.335429880570964833E+01    0.413548760964886597E+01   -0.402680771465436369E+07
    0.383219063410819399E+04   -0.788085484580341600E+01    0.183099842221311992E+01    0.917634289555394500E+00    0.225195395835034446E+03   -0.492323593074390331E+01    0.114767977184478625E+02   -0.402680771359656332E+07
    0.227945701404379179E+04   -0.547365358533445701E+01    0.166822074568348944E+01    0.917285891235571360E+00    0.221208102298009635E+03   -0.232475144446593784E+01    0.473545051655484883E+01   -0.402680766654701717E+07
    0.301212484058193604E+04   -0.517967862703429205E+01    0.714196447833090553E+00    0.918056798866960899E+00    0.220794027991812442E+03   -0.417508623637305298E+01    0.319786549222528738E+01   -0.402680765862952452E+07
    0.320271554628493277E+04   -0.707966770891640085E+01    0.225425172814683616E+01    0.918172726365965475E+00    0.229795130270366286E+03   -0.477236916096211949E+01    0.123470003173724692E+02   -0.402680764213015372E+07
    0.246405054149360149E+04   -0.537758718399879676E+01    0.140230927661090798E+01    0.918101711175455137E+00    0.203832027420071796E+03   -0.137295669476478821E+01    0.385775749497691445E+01   -0.402680763432900049E+07
    0.379325379897936273E+04   -0.748647892004167304E+01    0.161734633655029048E+01    0.917904536233823620E+00    0.228545064908448751E+03   -0.454475930963326391E+00    0.633590359276335224E+01   -0.402680763338841684E+07
    0.377349934630399002E+04   -0.816421987233933599E+01    0.277928363257362143E+01    0.917815207084054174E+00    0.206485837793515856E+03   -0.220607610964426915E+01    0.830321815144112207E+01   -0.402680761738157691E+07
    0.310928749347712392E+04   -0.671229154801497430E+01    0.171167220984469881E+01    0.917187862446699698E+00    0.212416782836147377E+03   -0.979084987866174927E+00    0.660466397755855983E+01   -0.402680760985543393E+07
    0.245362816783845847E+04   -0.593469964594721588E+01    0.162314342361912201E+01    0.918338717985065500E+00    0.206758215151915806E+03   -0.345228682941048159E+01    0.408586550559823891E+01   -0.402680759951063525E+07
    0.209440283698519715E+04   -0.555010388555565903E+01    0.207861428153395877E+01    0.917742590172829997E+00    0.221692181364304531E+03   -0.351742714766583031E+01    0.714517167311046641E+01   -0.402680757104493491E+07
    0.325432279928149637E+04   -0.678012152428075154E+01    0.144378229565131599E+01    0.918144123750066599E+00    0.228760677520403760E+03   -0.607491035969193494E+01    0.110496595764241050E+02   -0.402680754451338761E+07
    0.416442457289089907E+04   -0.776632155998337304E+01    0.181144601519308046E+01    0.918090745573894473E+00    0.225112189993131437E+03   -0.211661703205598428E+01    0.459686240221801512E+01   -0.402680750936061051E+07
    0.323990513839322330E+04   -0.764669394842754624E+01    0.186867119984633678E+01    0.917244410890268536E+00    0.223771690675872890E+03   -0.244402192990309608E+01    0.462864548027818401E+01   -0.402680747958069481E+07
    0.353528085714726512E+04   -0.718190172653039482E+01    0.146457097755404209E+01    0.917552570630474129E+00    0.218068598417000572E+03   -0.607111320416714051E+01    0.108300602793392517E+02   -0.402680747504807450E+07
    0.387733550083092996E+04   -0.728713507946343775E+01    0.106867108751092688E+01    0.918001161104193164E+00    0.214181697214127354E+03   -0.258771682341069109E+01    0.104551779307844708E+02   -0.402680745072433073E+07
    0.427140249657139248E+04   -0.824700866843294733E+01    0.179364504699209193E+01    0.918251473372114657E+00    0.219335740146994084E+03   -0.221477895095710497E+01    0.583456410450607788E+01   -0.402680744962459803E+07
    0.320694993004504704E+04   -0.714576666360131618E+01    0.211651608533644175E+01    0.918324359256678102E+00    0.229579599392133332E+03   -0.149673157765652753E+01    0.894735246738207124E+01   -0.402680744082877040E+07
    0.402886314463889357E+04   -0.687944045118740810E+01    0.102551828191782191E+01    0.917579839378184325E+00    0.215476019030938858E+03   -0.350254388465802968E+01    0.119387402574179209E+02   -0.402680743810426444E+07
    0.288075305890748177E+04   -0.526348545611126895E+01    0.116879424050750313E+01    0.917850788694139053E+00    0.206570972824967100E+03   -0.418135836837260655E+01    0.685925829523575370E+01   -0.402680742340980750E+07
    0.280317586535359442E+04   -0.633552240652757703E+01    0.863625592251676788E+00    0.917809440921822040E+00    0.209617084531364213E+03   -0.586590455953372114E+00    0.351016750593638971E+01   -0.402680739739006944E+07
    0.314853514284126504E+04   -0.661572036561967991E+01    0.178231610351672254E+01    0.917536836593719540E+00    0.204239468444921158E+03   -0.409440797626710840E+01    0.751272826056154752E+01   -0.402680738967121392E+07
    0.444638468594843471E+04   -0.735400658341286295E+01    0.110481035143844974E+01    0.918265959533545284E+00    0.228136249198757014E+03   -0.522300500619176411E+01    0.547313333750951347E+01   -0.402680736632440053E+07
    0.293906122176339886E+04   -0.526368302953276590E+01    0.670204861474346325E+00    0.917576869182995081E+00    0.204540271641064805E+03   -0.944930089721866651E+00    0.597598664194395912E+01   -0.402680732416175026E+07
    0.370460023438025792E+04   -0.673043996098216013E+01    0.142365423463151863E+01    0.917797581182176136E+00    0.218021447585413057E+03   -0.163555538051331339E+01    0.107228041139654380E+02   -0.402680732198199164E+07
    0.289237562049934559E+04   -0.698126109077731982E+01    0.163856066046156612E+01    0.917277586541129342E+00    0.225558549686974146E+03   -0.437243759350834083E+01    0.517469137514191324E+01   -0.402680731797101395E+07
    0.203090978187080646E+04   -0.531584472331886460E+01    0.146304157197147844E+01    0.917996039768435357E+00    0.215714393862689604E+03   -0.113936937133546579E+01    0.415511240898605827E+01   -0.402680729847226804E+07
    0.277797536552833935E+04   -0.568491515840348427E+01    0.108935324953627366E+01    0.918379042251899924E+00    0.222700768780050282E+03   -0.132694020652616373E+01    0.614706116965006544E+01   -0.402680729473413667E+07
    0.431699148518608490E+04   -0.785767237823453524E+01    0.219146973805861167E+01    0.917397561955149099E+00    0.208591304992664163E+03   -0.276254837792215469E+01    0.845849979697642418E+01   -0.402680725592049118E+07
    0.446953856262802765E+04   -0.613682815746144961E+01    0.565957750308936247E+00    0.917748059430470775E+00    0.223627664331941133E+03   -0.351122568249192568E+01    0.314364209201262979E+01   -0.402680724964007176E+07
    0.253352752255526730E+04   -0.705482276556161558E+01    0.297011899175537097E+01    0.918111428313064803E+00    0.216169752386556354E+03   -0.864826378278859664E+00    0.457356498187722593E+01   -0.402680723482542904E+07
    0.383487181590806040E+04   -0.687431887576113709E+01    0.135977657476602576E+01    0.918537339934322183E+00    0.221006987193197176E+03   -0.275893887587271358E+01    0.616516644465083363E+01   -0.402680721556994272E+07
    0.420346674313587846E+04   -0.722737599236554917E+01    0.993059201887074416E+00    0.918044666423504574E+00    0.199231993155578863E+03   -0.145778252796672803E+01    0.700947428885850243E+01   -0.402680718790411111E+07
    0.258543088902631007E+04   -0.580719008041658036E+01    0.133668919005750064E+01    0.918204463629168077E+00    0.229717499519161322E+03   -0.445157052763080685E+01    0.764223594985237131E+01   -0.402680718647258729E+07
    0.300719476078658863E+04   -0.771237534623129228E+01    0.313936018105345127E+01    0.918014039835941209E+00    0.220844565304200330E+03   -0.116246220123998967E+01    0.101225455674943081E+02   -0.402680717612097133E+07
    0.417256221941613239E+04   -0.722089899151967085E+01    0.104685510095368173E+01    0.918049101361841036E+00    0.201455850600634363E+03   -0.402511379151470372E+01    0.851050495819862363E+01   -0.402680717337150685E+07
    0.366623916091650244E+04   -0.646153371410422928E+01    0.908816167860157842E+00    0.918046415872194266E+00    0.210638965146101782E+03   -0.193379651160347166E+00    0.620797026838644950E+01   -0.402680716824942967E+07
    0.348266345474254149E+04   -0.749355954905798338E+01    0.160922486087293160E+01    0.917728149825030037E+00    0.228544507297265852E+03   -0.607979343797442517E+01    0.104399660165701960E+02   -0.402680713860805798E+07
    0.245037448923812690E+04   -0.624016166693584928E+01    0.163816219840589383E+01    0.917847550339470963E+00    0.227858281545232842E+03   -0.294318447426715757E+01    0.994238941927655340E+01   -0.402680712253366364E+07
    0.374584291113380914E+04   -0.631969379908031570E+01    0.713047307841731093E+00    0.917431785947349643E+00    0.218667400619759263E+03   -0.245759611878577111E+01    0.863643204953330823E+01   -0.402680710841446975E+07
    0.346754597920822061E+04   -0.762834573770799018E+01    0.147513539370568791E+01    0.917399654233022388E+00    0.227618694866023475E+03   -0.191984264792607817E+01    0.534896296135124860E+01   -0.402680709964668937E+07
    0.386634003533682335E+04   -0.754220196609687221E+01    0.106265946369788056E+01    0.917345810873901324E+00    0.219326330917402345E+03   -0.370786311666312507E+01    0.347900538448597496E+01   -0.402680709227706771E+07
    0.379631077722572354E+04   -0.713409521494433463E+01    0.811648800515719859E+00    0.918209347885266314E+00    0.202566473176272609E+03   -0.346086493571123377E+01    0.383575329564360334E+01   -0.402680708869710471E+07
    0.417526063516511203E+04   -0.779116953766899289E+01    0.225804421075906525E+01    0.918086836983080357E+00    0.226892466944635657E+03   -0.477298038666193136E+01    0.109791246853562576E+02   -0.402680708825707762E+07
    0.354371225496332499E+04   -0.634357317370579032E+01    0.603482224368038889E+00    0.917971500818072550E+00    0.226651206272392727E+03   -0.342189632269480182E+01    0.433470180421806273E+01   -0.402680704755337769E+07
    0.260192637874361480E+04   -0.750908267548612951E+01    0.350312813375331000E+01    0.917989079411418385E+00    0.218445446385035325E+03   -0.790902708792051712E+00    0.666457896421957940E+01   -0.402680704264935572E+07
    0.317744821731866386E+04   -0.703359049386600521E+01    0.231871234520867997E+01    0.918103435641651311E+00    0.218020869475411104E+03   -0.432181609591752114E+01    0.673553791285806280E+01   -0.402680704108552169E+07
    0.325960742683877106E+04   -0.659444213106820243E+01    0.169171630644931881E+01    0.917649653743548011E+00    0.210375621031504522E+03   -0.106230400529220503E+01    0.721428683046688946E+01   -0.402680703996642493E+07
    0.440228612004487513E+04   -0.632572407995755626E+01    0.600009636118878809E+00    0.917666409675336525E+00    0.214077212522733618E+03   -0.296009979807536183E+00    0.432452378654100755E+01   -0.402680703831001464E+07
    0.338312396583032069E+04   -0.680153997746475802E+01    0.175820772174375262E+01    0.917333374974617755E+00    0.220004796082461155E+03   -0.346584725538229499E+01    0.930463233307098392E+01   -0.402680701610156149E+07
    0.382624812697556899E+04   -0.644024270671081034E+01    0.908080720914429151E+00    0.918313822776269384E+00    0.225740268750594424E+03   -0.256189317249748338E+01    0.529446581592892329E+01   -0.402680701206905814E+07
    0.389596519474342995E+04   -0.738773576378553010E+01    0.140964915535265023E+01    0.917718375850747337E+00    0.224896956102044697E+03   -0.376550460378410889E-02    0.777119033646328372E+01   -0.402680699373645103E+07
    0.382900763593786269E+04   -0.696189196081414607E+01    0.857241354029438907E+00    0.917547485264547102E+00    0.229692459168709803E+03   -0.494221330983527452E+01    0.638253122544654605E+01   -0.402680697128879977E+07
    0.350125022103015090E+04   -0.753735007801901524E+01    0.128356002554562454E+01    0.917704974592264966E+00    0.218815410907902617E+03   -0.123094727993034780E+00    0.507646794933158940E+01   -0.402680697089807410E+07
    0.397879875422904433E+04   -0.726889688399901424E+01    0.127833812763691346E+01    0.917536224004577350E+00    0.216215441550479426E+03   -0.581143364172688237E+01    0.930946218004903514E+01   -0.402680696575002838E+07
    0.399643097141251747E+04   -0.748722907191424891E+01    0.964557929364334377E+00    0.917519321864518789E+00    0.201180720904921088E+03   -0.207234734796358033E+01    0.480667910175693169E+01   -0.402680694727538852E+07
    0.317517321863436609E+04   -0.744051818312094682E+01    0.218984407465511932E+01    0.917125606506872471E+00    0.216966258093844260E+03   -0.208485678666622842E+01    0.749604656915886380E+01   -0.402680694146014517E+07
    0.334784786673731014E+04   -0.687567613049431081E+01    0.163445402075038926E+01    0.917786865558202103E+00    0.219775786808836529E+03   -0.343358120121181276E+01    0.134957745108858340E+02   -0.402680689386627823E+07
    0.240807067817899861E+04   -0.656989547811075525E+01    0.208340689548862246E+01    0.917765518806318736E+00    0.214627009165272739E+03   -0.440360488699531771E+01    0.860183584062878737E+01   -0.402680688971773116E+07
    0.234100333512841098E+04   -0.667928864994513916E+01    0.215624977133057660E+01    0.917601273646105109E+00    0.228076145671868744E+03   -0.278539219625873358E+01    0.428479969789192161E+01   -0.402680686963131558E+07
    0.260504127625954970E+04   -0.609595671123274485E+01    0.151605841808437680E+01    0.917633260467978662E+00    0.212938944771014633E+03   -0.175234101879881621E+01    0.187810923586042122E+01   -0.402680684501555003E+07
    0.349793416407278710E+04   -0.712566391845527747E+01    0.209153778093851095E+01    0.918103753893184438E+00    0.221688285691827275E+03   -0.356072667437109303E+01    0.882711735554021715E+01   -0.402680683941979008E+07
    0.294673685608385404E+04   -0.727510714045942919E+01    0.223214579677764391E+01    0.918203357788317298E+00    0.219765280765413706E+03   -0.284281413654932358E+01    0.110486097213705907E+02   -0.402680682277294062E+07
    0.322432011691776916E+04   -0.698232378486692440E+01    0.220535295325585734E+01    0.917923035455011305E+00    0.216165480017048822E+03   -0.275313423972624882E+01    0.115433051376963149E+02   -0.402680681682606693E+07
    0.302271534993665773E+04   -0.584201634015736460E+01    0.120102266997647100E+01    0.918223100811763060E+00    0.206928735723592240E+03   -0.128082970726672229E+01    0.373283435011763443E+01   -0.402680681673956849E+07
    0.393737406732235013E+04   -0.565183893870948495E+01    0.600229238669482634E+00    0.917679783535343296E+00    0.222800968258099545E+03   -0.479933926675955913E+01    0.737967960259981215E+01   -0.402680679830458015E+07
    0.337120182158730086E+04   -0.658353013313801583E+01    0.770190035595713529E+00    0.917426263205745163E+00    0.203034818794872280E+03   -0.253701671301454645E+01    0.604431089701413793E+01   -0.402680678634799365E+07
    0.326867034111031307E+04   -0.702625116486480206E+01    0.218404904125808796E+01    0.918223913171249073E+00    0.210919694486417370E+03   -0.360554706246044532E+01    0.664039493673994041E+01   -0.402680676954496838E+07
    0.292138203802179487E+04   -0.722057294158936891E+01    0.183889152878234197E+01    0.918030842777747380E+00    0.226639868945084004E+03   -0.512661861255601714E+01    0.837461533274950298E+01   -0.402680673959884467E+07
    0.403647986512310808E+04   -0.697854473021837585E+01    0.131075253019548721E+01    0.918498063866821646E+00    0.215152162803518223E+03   -0.413461774703172047E+01    0.565093708874034650E+01   -0.402680672237771237E+07
    0.295214718244692722E+04   -0.680337083285022537E+01    0.200480726330147530E+01    0.917561449310180022E+00    0.208415802050126302E+03   -0.382484765497019374E+01    0.105448152084377949E+02   -0.402680672072226601E+07
    0.297940428185716883E+04   -0.648844218031456776E+01    0.144887750454367170E+01    0.917173237178397827E+00    0.213402956834915699E+03   -0.435522284885349897E+01    0.612472227523958601E+01   -0.402680671684013167E+07
    0.254015211837820880E+04   -0.420040322623360041E+01    0.788070553478157798E+00    0.917847810498421679E+00    0.214108002065444964E+03   -0.394846620841058993E+01    0.814076348400423555E+01   -0.402680671591236955E+07
    0.314831702429150437E+04   -0.755796364142195554E+01    0.260779574363753364E+01    0.918013712678625304E+00    0.225502443709034736E+03   -0.213694231013979952E+01    0.123300765513942867E+02   -0.402680669727100711E+07
    0.236680233088240402E+04   -0.635722707635243189E+01    0.152538940063163486E+01    0.917338483399583016E+00    0.215667596041126700E+03   -0.187258226354346924E+01    0.375814641333909183E+01   -0.402680669699229486E+07
    0.441812110498742186E+04   -0.794678029619529358E+01    0.247663583950492150E+01    0.917943155138906564E+00    0.223897242946473455E+03   -0.248508281006414844E+01    0.106768154301477427E+02   -0.402680669631237769E+07
    0.297657385383553446E+04   -0.762276307571652012E+01    0.269389910582238867E+01    0.917720469891114998E+00    0.212245350604679402E+03   -0.750607562823613961E+00    0.859737071565200850E+01   -0.402680667784042796E+07
    0.390316182869397926E+04   -0.733792060515301614E+01    0.166986897861038508E+01    0.917888455615076815E+00    0.219773957777180613E+03   -0.469165392694502970E+00    0.600047784284282582E+01   -0.402680666696711676E+07
    0.412259877385519940E+04   -0.750675183631902687E+01    0.165988051959212823E+01    0.917442272400123771E+00    0.227510905409499969E+03   -0.377682607044439855E+01    0.118336527234871429E+02   -0.402680666269288817E+07
    0.321332154312421335E+04   -0.689333469824962464E+01    0.160634898949446558E+01    0.917684916579945442E+00    0.215915601926897892E+03   -0.229507723742802394E+01    0.120519335441770288E+02   -0.402680663195307879E+07
    0.447112536374410411E+04   -0.713111218686118153E+01    0.904355760175228562E+00    0.917201922024775795E+00    0.219406862720651077E+03   -0.331821292027610681E+01    0.361307047387798885E+01   -0.402680663167106966E+07
    0.397293653169376876E+04   -0.649535325113751583E+01    0.108244976917154911E+01    0.917353449202062299E+00    0.204854397030001167E+03   -0.322164524676188790E+01    0.741712729850845065E+01   -0.402680662071305513E+07
    0.239397756811574118E+04   -0.583818225310363559E+01    0.199798198447199415E+01    0.917442928899246279E+00    0.215645659756821885E+03   -0.296351851603912131E+01    0.401049560484925571E+01   -0.402680661987422220E+07
    0.403556805338204731E+04   -0.825551213786911475E+01    0.199602422443165595E+01    0.917830488585079429E+00    0.224733361153769408E+03   -0.244097300458369126E+01    0.828366960577998945E+01   -0.402680661471345648E+07
    0.330783928997412022E+04   -0.728942419085485493E+01    0.188949114689741604E+01    0.917916172859523094E+00    0.220705181596161651E+03   -0.560347946227748572E+01    0.622690534457234257E+01   -0.402680660708585894E+07
    0.394950552575640540E+04   -0.764486702774306970E+01    0.112248550795385249E+01    0.918017965418029380E+00    0.210831051519076226E+03   -0.385861064807741094E+01    0.742924857514800507E+01   -0.402680660072970716E+07
    0.389249373482538385E+04   -0.753981427603087706E+01    0.127474824436198264E+01    0.918080353575772001E+00    0.215161665350156625E+03   -0.145860389844813199E+00    0.656328059911877482E+01   -0.402680659171458706E+07
