0.500000000 90.971870422 
0.505500019 88.998016357 
0.510999978 87.095603943 
0.516499996 85.261322021 
0.522000015 83.492057800 
0.527499974 81.784889221 
0.532999992 80.137054443 
0.538500011 78.545936584 
0.544000030 77.009078979 
0.549499989 75.524154663 
0.555000007 74.088966370 
0.560500026 72.701438904 
0.565999985 71.359588623 
0.571500003 70.061561584 
0.577000022 68.805572510 
0.582499981 67.589958191 
0.588000000 66.413108826 
0.593500018 65.273529053 
0.598999977 64.169769287 
0.604499996 63.100460052 
0.610000014 62.064308167 
0.615499973 61.060070038 
0.620999992 60.086566925 
0.626500010 59.142681122 
0.632000029 58.227333069 
0.637499988 57.339508057 
0.643000007 56.478229523 
0.648500025 55.642566681 
0.653999984 54.831634521 
0.659500003 54.044578552 
0.665000021 53.280593872 
0.670499980 52.538898468 
0.675999999 51.818752289 
0.681500018 51.119445801 
0.686999977 50.440303802 
0.692499995 49.780666351 
0.698000014 49.139911652 
0.703499973 48.517444611 
0.708999991 47.912689209 
0.714500010 47.325096130 
0.720000029 46.754135132 
0.725499988 46.199302673 
0.731000006 45.660110474 
0.736500025 45.136085510 
0.741999984 44.626785278 
0.747500002 44.131778717 
0.753000021 43.650642395 
0.758499980 43.182983398 
0.763999999 42.728416443 
0.769500017 42.286571503 
0.774999976 41.857089996 
0.780499995 41.439628601 
0.786000013 41.033859253 
0.791499972 40.639461517 
0.796999991 40.256130219 
0.802500010 39.883567810 
0.808000028 39.521488190 
0.813499987 39.169620514 
0.819000006 38.827693939 
0.824500024 38.495452881 
0.829999983 38.172653198 
0.835500002 37.859050751 
0.841000021 37.554416656 
0.846499979 37.258529663 
0.851999998 36.971172333 
0.857500017 36.692134857 
0.862999976 36.421218872 
0.868499994 36.158226013 
0.874000013 35.902969360 
0.879499972 35.655269623 
0.884999990 35.414943695 
0.890500009 35.181827545 
0.896000028 34.955749512 
0.901499987 34.736553192 
0.907000005 34.524082184 
0.912500024 34.318183899 
0.917999983 34.118717194 
0.923500001 33.925537109 
0.929000020 33.738510132 
0.934499979 33.557498932 
0.939999998 33.382377625 
0.945500016 33.213024139 
0.950999975 33.049312592 
0.956499994 32.891128540 
0.962000012 32.738353729 
0.967499971 32.590885162 
0.972999990 32.448608398 
0.978500009 32.311420441 
0.984000027 32.179222107 
0.989499986 32.051910400 
0.995000005 31.929395676 
1.000499964 31.811580658 
1.006000042 31.698377609 
1.011500001 31.589696884 
1.016999960 31.485452652 
1.022500038 31.385566711 
1.027999997 31.289953232 
1.033499956 31.198534012 
1.039000034 31.111234665 
1.044499993 31.027980804 
1.049999952 30.948698044 
1.055500031 30.873317719 
1.060999990 30.801773071 
1.066499949 30.733993530 
1.072000027 30.669916153 
1.077499986 30.609479904 
1.082999945 30.552618027 
1.088500023 30.499275208 
1.093999982 30.449390411 
1.099499941 30.402906418 
1.105000019 30.359769821 
1.110499978 30.319927216 
1.116000056 30.283323288 
1.121500015 30.249906540 
1.126999974 30.219627380 
1.132500052 30.192440033 
1.138000011 30.168292999 
1.143499970 30.147140503 
1.149000049 30.128938675 
1.154500008 30.113643646 
1.159999967 30.101211548 
1.165500045 30.091596603 
1.171000004 30.084762573 
1.176499963 30.080669403 
1.182000041 30.079273224 
1.187500000 30.080539703 
1.192999959 30.084432602 
1.198500037 30.090911865 
1.203999996 30.099945068 
1.209499955 30.111494064 
1.215000033 30.125528336 
1.220499992 30.142011642 
1.225999951 30.160915375 
1.231500030 30.182203293 
1.236999989 30.205848694 
1.242499948 30.231817245 
1.248000026 30.260082245 
1.253499985 30.290613174 
1.258999944 30.323385239 
1.264500022 30.358366013 
1.269999981 30.395530701 
1.275500059 30.434854507 
1.281000018 30.476308823 
1.286499977 30.519868851 
1.292000055 30.565509796 
1.297500014 30.613208771 
1.302999973 30.662942886 
1.308500051 30.714685440 
1.314000010 30.768417358 
1.319499969 30.824113846 
1.325000048 30.881753922 
1.330500007 30.941318512 
1.335999966 31.002782822 
1.341500044 31.066129684 
1.347000003 31.131338120 
1.352499962 31.198387146 
1.358000040 31.267261505 
1.363499999 31.337938309 
1.368999958 31.410402298 
1.374500036 31.484632492 
1.379999995 31.560613632 
1.385499954 31.638328552 
1.391000032 31.717756271 
1.396499991 31.798885345 
1.401999950 31.881700516 
1.407500029 31.966178894 
1.412999988 32.052310944 
1.418499947 32.140079498 
1.424000025 32.229469299 
1.429499984 32.320468903 
1.434999943 32.413055420 
1.440500021 32.507225037 
1.445999980 32.602954865 
1.451500058 32.700241089 
1.457000017 32.799060822 
1.462499976 32.899406433 
1.468000054 33.001262665 
1.473500013 33.104621887 
1.478999972 33.209465027 
1.484500051 33.315784454 
1.490000010 33.423564911 
1.495499969 33.532798767 
1.501000047 33.643470764 
1.506500006 33.755573273 
1.511999965 33.869091034 
1.517500043 33.984020233 
1.523000002 34.100341797 
1.528499961 34.218051910 
1.534000039 34.337139130 
1.539499998 34.457588196 
1.544999957 34.579395294 
1.550500035 34.702548981 
1.555999994 34.827041626 
1.561499953 34.952857971 
1.567000031 35.079994202 
1.572499990 35.208442688 
1.577999949 35.338188171 
1.583500028 35.469230652 
1.588999987 35.601554871 
1.594499946 35.735153198 
1.600000024 35.870018005 
1.605499983 36.006145477 
1.610999942 36.143520355 
1.616500020 36.282138824 
1.621999979 36.421997070 
1.627500057 36.563079834 
1.633000016 36.705387115 
1.638499975 36.848903656 
1.644000053 36.993633270 
1.649500012 37.139556885 
1.654999971 37.286674500 
1.660500050 37.434978485 
1.666000009 37.584461212 
1.671499968 37.735118866 
1.677000046 37.886943817 
