    0.153630987107753736E+01    0.198995789885520935E+04    0.161955844528722608E+02   -0.517198853351276671E-02    0.199191286563873291E+03   -0.106134533882141113E+02    0.364921218357813507E+08   -0.599146350544150419E+01    1
    0.142092184185981751E+01    0.197273615002632141E+04    0.174350053207416948E+02   -0.102888597281380750E-01    0.192105414867401123E+03   -0.705080032348632812E+01    0.364921218543317467E+08   -0.599396350544151169E+01    1
    0.162521087467670444E+01    0.195464277267456055E+04    0.127430165598934959E+02    0.638415496504290449E-02    0.182873213291168213E+03    0.153516983985900879E+02    0.364921218552630246E+08   -0.599646350544151474E+01    1
    0.155963659942150112E+01    0.189060932397842407E+04    0.156083006742372010E+02   -0.174454251050983021E-01    0.204103233814239502E+03   -0.139070630073547363E+02    0.364921218776855022E+08   -0.599896350544151957E+01    1
    0.172628131985664357E+01    0.168171870708465576E+04    0.256483968732069485E+02   -0.128161666283084542E-01    0.180278098583221436E+03   -0.369271039962768555E+01    0.364921219115755484E+08   -0.600146350544151552E+01    1
    0.174069049835205081E+01    0.192265832424163818E+04    0.872477832882724336E+01   -0.169764021302453993E-01    0.209808051586151123E+03   -0.199855732917785645E+02    0.364921219251686782E+08   -0.600396350544151858E+01    1
    0.133235411226749401E+01    0.193180760741233826E+04    0.157755805261866744E+02   -0.115437451308856784E-01    0.188973712921142578E+03    0.165270853042602539E+02    0.364921219331437200E+08   -0.600646350544151630E+01    1
    0.178012652814388272E+01    0.177038922905921936E+04    0.103488404165550989E+02   -0.105749496710654065E-01    0.195241355895996094E+03    0.808696508407592773E+01    0.364921219524047002E+08   -0.600896350544152469E+01    1
    0.164216652333736413E+01    0.184680464863777161E+04    0.945799489800766224E+01   -0.304467652206021136E-01    0.218921525478363037E+03    0.179563832283020020E+02    0.364921219585333765E+08   -0.601146350544151886E+01    1
    0.163888549447059617E+01    0.161358067393302917E+04    0.237217182223572038E+02   -0.235410634358559426E-01    0.188022470474243164E+03   -0.100778746604919434E+02    0.364921219585814849E+08   -0.601396350544150859E+01    1
    0.174197339773178106E+01    0.178150814771652222E+04    0.829129044137340010E+01   -0.328508492581246724E-02    0.206871058940887451E+03    0.366994142532348633E+01    0.364921219615621418E+08   -0.601646350544151520E+01    1
    0.154351200819015499E+01    0.172593867778778076E+04    0.126436385027885336E+02   -0.311704898567258335E-02    0.196746947765350342E+03    0.292831897735595703E+01    0.364921219805787504E+08   -0.601896350544151559E+01    1
    0.135978852748870849E+01    0.152431532740592957E+04    0.317386478993509726E+02    0.133187850248487876E-01    0.213698694705963135E+03   -0.122357940673828125E+02    0.364921219901671037E+08   -0.602146350544152753E+01    1
    0.164135674178600310E+01    0.190716776251792908E+04    0.474313980747162578E+01   -0.182924000027447943E-02    0.198594732284545898E+03    0.180911946296691895E+02    0.364921219992524385E+08   -0.602396350544153325E+01    1
    0.158708695352077478E+01    0.193833029270172119E+04    0.751333565026230499E+01   -0.248473239374918525E-01    0.216182744503021240E+03   -0.944731235504150391E+00    0.364921220031327158E+08   -0.602646350544152298E+01    1
    0.122861422955989830E+01    0.182309696078300476E+04    0.110193012066899918E+02   -0.129535996746268870E-01    0.199720313549041748E+03    0.112183284759521484E+02    0.364921220198408291E+08   -0.602896350544150561E+01    1
    0.114322136580944056E+01    0.175965833663940430E+04    0.129507334626269373E+02   -0.130292169272505313E-01    0.188336291313171387E+03    0.828819751739501953E+01    0.364921220205775127E+08   -0.603146350544150955E+01    1
    0.143780760467052460E+01    0.183436402678489685E+04    0.671905531781959731E+01   -0.261365392040860834E-02    0.210310277938842773E+03   -0.189539003372192383E+02    0.364921220233897716E+08   -0.603396350544152682E+01    1
    0.116052795827388744E+01    0.197301983833312988E+04    0.583633374936201754E+01   -0.118810564183591157E-01    0.201750109195709229E+03   -0.364156246185302734E+01    0.364921220247813314E+08   -0.603646350544153165E+01    1
