SiO2 - temp_cond=1725, molecular_weight=60.08
Wav (microns)  n  k
   101.010101010101        2.19198259661208       7.003896519187470E-003
   100.000000000000        2.19239387515121       7.087674568883904E-003
   99.0099009900990        2.19281003685422       7.171883065290372E-003
   98.0392156862745        2.19323110645442       7.256528340901479E-003
   97.0873786407767        2.19365710905195       7.341616800079972E-003
   96.1538461538462        2.19408807011810       7.427154920404508E-003
   95.2380952380952        2.19452401549960       7.513149254041954E-003
   94.3396226415094        2.19496497142311       7.599606429144917E-003
   93.4579439252336        2.19541096449974       7.686533151274943E-003
   92.5925925925926        2.19586202172961       7.773936204852152E-003
   91.7431192660550        2.19631817050656       7.861822454631878E-003
   90.9090909090909        2.19677943862296       7.950198847208843E-003
   90.0900900900901        2.19724585427453       8.039072412549784E-003
   89.2857142857143        2.19771744606532       8.128450265554895E-003
   88.4955752212389        2.19819424301280       8.218339607649035E-003
   87.7192982456140        2.19867627455292       8.308747728403268E-003
   86.9565217391304        2.19916357054546       8.399682007187464E-003
   86.2068965517241        2.19965616127929       8.491149914854839E-003
   85.4700854700855        2.20015407747786       8.583159015459000E-003
   84.7457627118644        2.20065735030474       8.675716968004468E-003
   84.0336134453782        2.20116601136926       8.768831528231349E-003
   83.3333333333333        2.20168009273230       8.862510550435064E-003
   82.6446280991736        2.20219962691209       8.956761989321944E-003
   81.9672131147541        2.20272464689029       9.051593901901595E-003
   81.3008130081301        2.20325518611798       9.147014449416862E-003
   80.6451612903226        2.20379127852195       9.243031899312412E-003
   80.0000000000000        2.20433295851095       9.339654627242802E-003
   79.3650793650794        2.20488026098221       9.436891119120987E-003
   78.7401574803150        2.20543322132797       9.534749973208346E-003
   78.1250000000000        2.20599187544215       9.633239902247182E-003
   77.5193798449612        2.20655625972722       9.732369735636721E-003
   76.9230769230769        2.20712641110112       9.832148421653791E-003
   76.3358778625954        2.20770236700435       9.932585029719169E-003
   75.7575757575758        2.20828416540720       1.003368875271080E-002
   75.1879699248120        2.20887184481709       1.013546890932505E-002
   74.6268656716418        2.20946544428609       1.023793494648718E-002
   74.0740740740741        2.21006500341853       1.034109644181225E-002
   73.5294117647059        2.21067056237883       1.044496310611781E-002
   72.9927007299270        2.21128216189944       1.054954478598955E-002
   72.4637681159420        2.21189984328889       1.065485146640134E-002
   71.9424460431655        2.21252364844008       1.076089327339104E-002
   71.4285714285714        2.21315361983870       1.086768047679346E-002
   70.9219858156028        2.21378980057177       1.097522349303188E-002
   70.4225352112676        2.21443223433642       1.108353288796971E-002
   69.9300699300699        2.21508096544876       1.119261937982388E-002
   69.4444444444444        2.21573603885304       1.130249384214131E-002
