66.22516556	2.8316939	0.0135042	
65.78947368	2.8330481	0.013628	
65.35947712	2.8344147	0.0137527	
64.93506494	2.8357913	0.0138779	
64.51612903	2.8371854	0.0140043	
64.1025641	2.838593	0.0141316	
63.69426752	2.8400116	0.0142596	
63.29113924	2.8414459	0.0143887	
62.89308176	2.8428962	0.0145188	
62.5	2.8443577	0.0146496	
62.11180124	2.8458338	0.0147814	
61.72839506	2.8473277	0.0149145	
61.34969325	2.8488331	0.0150483	
60.97560976	2.8503523	0.015183	
60.60606061	2.851891	0.0153192	
60.24096386	2.853442	0.0154561	
59.88023952	2.855005	0.0155939	
59.52380952	2.8565903	0.0157333	
59.17159763	2.8581879	0.0158735	
58.82352941	2.8597977	0.0160146	
58.47953216	2.8614299	0.0161574	
58.13953488	2.8630757	0.016301	
57.80346821	2.8647342	0.0164456	
57.47126437	2.8664143	0.0165918	
57.14285714	2.8681104	0.0167392	
56.81818182	2.8698192	0.0168874	
56.49717514	2.8715487	0.0170373	
56.17977528	2.873296	0.0171884	
55.86592179	2.8750572	0.0173406	
55.55555556	2.8768375	0.0174943	
55.24861878	2.8786387	0.0176495	
54.94505495	2.8804538	0.0178058	
54.64480874	2.882287	0.0179635	
54.34782609	2.8841441	0.018123	
54.05405405	2.8860152	0.0182836	
53.76344086	2.887903	0.0184456	
53.47593583	2.8898175	0.0186096	
53.19148936	2.891747	0.0187749	
52.91005291	2.8936918	0.0189413	
52.63157895	2.8956661	0.0191102	
52.35602094	2.8976564	0.0192803	
52.08333333	2.8996623	0.0194517	
51.8134715	2.9016974	0.0196255	
51.54639175	2.9037507	0.0198008	
51.28205128	2.9058206	0.0199775	
51.02040816	2.9079182	0.0201565	
50.76142132	2.9100378	0.0203374	
50.50505051	2.9121742	0.0205197	
50.25125628	2.9143376	0.0207043	
50	2.9165261	0.0208911	
49.75124378	2.9187322	0.0210794	
49.5049505	2.9209642	0.0212699	
49.26108374	2.9232249	0.021463	
49.01960784	2.9255044	0.0216577	
48.7804878	2.927808	0.0218546	
48.54368932	2.9301445	0.0220545	
48.30917874	2.9325011	0.0222561	
48.07692308	2.9348798	0.0224598	
47.84688995	2.9372962	0.022667	
47.61904762	2.9397333	0.0228761	
47.39336493	2.9421918	0.0230871	
47.16981132	2.9446919	0.0233022	
46.94835681	2.9472146	0.0235193	
46.72897196	2.9497595	0.0237386	
46.51162791	2.9523451	0.0239618	
46.2962963	2.9549582	0.0241877	
46.08294931	2.9575949	0.0244158	
45.87155963	2.9602711	0.024648	
45.66210046	2.96298	0.0248834	
45.45454545	2.9657137	0.0251213	
45.24886878	2.9684861	0.0253631	
45.04504505	2.971297	0.025609	
44.84304933	2.9741344	0.0258575	
44.64285714	2.9770091	0.02611	
44.44444444	2.9799285	0.0263672	
44.24778761	2.9828768	0.0266275	
44.05286344	2.9858603	0.0268917	
43.85964912	2.9888966	0.0271616	
43.66812227	2.9919634	0.0274349	
43.47826087	2.995064	0.0277119	
43.29004329	2.9982255	0.0279959	
43.10344828	3.0014203	0.0282837	
42.91845494	3.0046487	0.0285753	
42.73504274	3.0079429	0.0288748	
42.55319149	3.011276	0.0291788	
42.37288136	3.0146456	0.0294872	
42.19409283	3.0180812	0.0298037	
42.01680672	3.0215647	0.0301261	
41.84100418	3.0250878	0.0304534	
41.66666667	3.0286772	0.0307892	
41.49377593	3.0323248	0.0311325	
41.32231405	3.0360162	0.0314815	
41.15226337	3.0397735	0.0318392	
40.98360656	3.0436015	0.0322066	
40.81632653	3.0474782	0.0325805	
40.6504065	3.05142	0.0329636	
40.48582996	3.0554478	0.0333588	
40.32258065	3.0595295	0.0337618	
40.16064257	3.0636759	0.0341742	
40	3.0679259	0.0346022	
39.84063745	3.0722368	0.0350395	
39.68253968	3.076611	0.0354864	
39.5256917	3.0811107	0.0359532	
39.37007874	3.0856798	0.0364312	
39.21568627	3.0903187	0.0369206	
39.0625	3.0950928	0.0374327	
38.91050584	3.0999551	0.03796	
38.75968992	3.1048973	0.0385012	
38.61003861	3.1099825	0.039068	
38.46153846	3.1151812	0.0396557	
38.31417625	3.1204731	0.0402607	
38.16793893	3.1259158	0.0408946	
38.02281369	3.1315053	0.0415577	
37.87878788	3.1372042	0.0422427	
37.73584906	3.1430638	0.0429607	
37.59398496	3.1491132	0.0437194	
37.45318352	3.155293	0.0445067	
37.31343284	3.1616437	0.0453318	
37.17472119	3.1682417	0.0462145	
37.03703704	3.1749983	0.0471352	
36.900369	3.1819372	0.0480998	
36.76470588	3.1892011	0.0491469	
36.63003663	3.1966612	0.0502459	
36.49635036	3.204319	0.0513972	
36.36363636	3.2124023	0.0526674	
36.23188406	3.2207372	0.0540113	
36.10108303	3.2293229	0.0554294	
35.97122302	3.2384052	0.0570012	
35.84229391	3.2478523	0.0586926	
35.71428571	3.2576263	0.0604927	
35.58718861	3.2679901	0.0624976	
35.46099291	3.2788894	0.0647005	
35.33568905	3.2902267	0.0670696	
35.21126761	3.3022783	0.0697206	
35.0877193	3.3151298	0.0727101	
34.96503497	3.3285892	0.0759679	
