2.87054407 0.00033793 1.05503466e-02 2.08960841e-04 
2.87121992 0.00033792 1.06682736e-02 2.07910847e-04 
2.87189576 0.00033790 1.06363828e-02 2.07558524e-04 
2.87257156 0.00033790 1.02014676e-02 2.07208007e-04 
2.87324736 0.00033790 1.07374018e-02 2.06859263e-04 
2.87392316 0.00033791 1.01950764e-02 2.06512271e-04 
2.87459897 0.00033792 1.04187414e-02 2.06167015e-04 
2.87527481 0.00033792 1.07906943e-02 2.05823469e-04 
2.87595065 0.00033792 1.08369019e-02 2.05481632e-04 
2.87662649 0.00033791 1.05328465e-02 2.05141497e-04 
2.87730231 0.00033789 1.02114057e-02 2.04803054e-04 
2.87797810 0.00033789 1.03270927e-02 2.04466294e-04 
2.87865389 0.00033789 1.08374647e-02 2.04131189e-04 
2.87932967 0.00033789 1.05081751e-02 2.03797731e-04 
2.88000545 0.00033788 1.02325747e-02 2.03465835e-04 
2.88068122 0.00033788 1.09375591e-02 2.03125580e-04 
2.88135698 0.00033788 1.04190755e-02 2.02774687e-04 
2.88203275 0.00033788 1.02067192e-02 2.02425526e-04 
2.88270850 0.00033787 1.07356826e-02 2.02078167e-04 
2.88338425 0.00033787 1.02151633e-02 2.01732593e-04 
2.88405999 0.00033787 1.08003892e-02 2.01388787e-04 
2.88473574 0.00033785 1.04993753e-02 2.01046735e-04 
2.88541144 0.00033785 1.06809518e-02 2.00706437e-04 
2.88608713 0.00033785 1.05038611e-02 2.00367871e-04 
2.88676282 0.00033785 1.06450658e-02 2.00031008e-04 
2.88743852 0.00033787 1.06569828e-02 1.99695837e-04 
2.88811425 0.00033787 1.04886073e-02 1.99362325e-04 
2.88878998 0.00033787 1.08746717e-02 1.99030480e-04 
2.88946571 0.00033786 1.05631369e-02 1.98700286e-04 
2.89014144 0.00033784 1.06402568e-02 1.98371740e-04 
2.89081712 0.00033784 1.04678866e-02 1.98044831e-04 
2.89149280 0.00033784 1.09018047e-02 1.97719535e-04 
2.89216848 0.00033784 1.06630031e-02 1.97395835e-04 
2.89284415 0.00033783 1.10224605e-02 1.97073722e-04 
2.89351981 0.00033783 1.06363180e-02 1.96753189e-04 
2.89419547 0.00033783 1.03853478e-02 1.96434215e-04 
2.89487113 0.00033782 1.08333752e-02 1.96116890e-04 
2.89554678 0.00033782 1.03327498e-02 1.95816813e-04 
2.89622242 0.00033782 1.05385017e-02 1.95518784e-04 
2.89689806 0.00033782 1.07472989e-02 1.95222113e-04 
2.89757370 0.00033780 1.07300472e-02 1.94926788e-04 
2.89824930 0.00033779 1.07633536e-02 1.94632821e-04 
2.89892489 0.00033779 1.03409374e-02 1.94340182e-04 
2.89960047 0.00033779 1.04591352e-02 1.94048895e-04 
2.90027606 0.00033781 1.06221061e-02 1.93764249e-04 
2.90095167 0.00033781 1.04159299e-02 1.93488481e-04 
2.90162730 0.00033781 1.05096831e-02 1.93213926e-04 
2.90230292 0.00033781 1.03641201e-02 1.92940545e-04 
2.90297855 0.00033779 1.06153741e-02 1.92668321e-04 
2.90365413 0.00033779 1.04894278e-02 1.92397260e-04 
2.90432970 0.00033779 1.07760706e-02 1.92127339e-04 
2.90500527 0.00033779 9.98929990e-03 1.91858558e-04 
2.90568085 0.00033778 1.08408861e-02 1.91590895e-04 
2.90635640 0.00033778 1.04659495e-02 1.91324361e-04 
2.90703195 0.00033778 1.07180882e-02 1.91058942e-04 
2.90770750 0.00033777 1.09228053e-02 1.90794616e-04 
2.90838305 0.00033777 1.06172722e-02 1.90531386e-04 
2.90905858 0.00033777 1.07161290e-02 1.90269764e-04 
2.90973411 0.00033777 1.04939206e-02 1.90086026e-04 
2.91040964 0.00033776 1.06754203e-02 1.89985598e-04 
2.91108517 0.00033775 1.06642618e-02 1.89885878e-04 
2.91176068 0.00033775 1.05382390e-02 1.89786315e-04 
2.91243619 0.00033775 1.02676573e-02 1.89686909e-04 
2.91311170 0.00033774 1.06333401e-02 1.89587658e-04 
2.91378718 0.00033773 1.09782425e-02 1.89488564e-04 
2.91446265 0.00033773 1.06665261e-02 1.89389634e-04 
2.91513812 0.00033773 1.04941422e-02 1.89290858e-04 
2.91581358 0.00033775 1.04036923e-02 1.89192230e-04 
2.91648908 0.00033775 1.01968915e-02 1.89093754e-04 
2.91716459 0.00033775 1.05695157e-02 1.88995431e-04 
2.91784010 0.00033775 1.07654460e-02 1.88897269e-04 
2.91851560 0.00033773 1.08660399e-02 1.88799252e-04 
2.91919107 0.00033773 1.04676070e-02 1.88701389e-04 
2.91986652 0.00033773 1.03014760e-02 1.88603687e-04 
2.92054198 0.00033773 1.05913598e-02 1.88506136e-04 
2.92121743 0.00033772 1.05810024e-02 1.88408736e-04 
2.92189287 0.00033772 1.01712113e-02 1.88311488e-04 
2.92256830 0.00033772 1.06451024e-02 1.88214390e-04 
2.92324374 0.00033772 1.10413585e-02 1.88117443e-04 
2.92391917 0.00033771 1.06986967e-02 1.88020856e-04 
2.92459458 0.00033771 1.06214051e-02 1.87956132e-04 
2.92527000 0.00033771 1.05654565e-02 1.87891914e-04 
2.92594541 0.00033770 1.02126566e-02 1.87827763e-04 
2.92662081 0.00033768 1.06524532e-02 1.87763685e-04 
2.92729617 0.00033768 1.04219322e-02 1.87699667e-04 
2.92797153 0.00033768 1.04030824e-02 1.87635714e-04 
2.92864689 0.00033769 1.04775400e-02 1.87571833e-04 
2.92932227 0.00033770 1.06567846e-02 1.87508010e-04 
2.92999767 0.00033770 1.05707156e-02 1.87444258e-04 
2.93067307 0.00033770 1.06381138e-02 1.87380565e-04 
2.93134847 0.00033768 1.08146009e-02 1.87316935e-04 
2.93202384 0.00033767 1.03510732e-02 1.87253373e-04 
2.93269919 0.00033767 1.07090566e-02 1.87189882e-04 
2.93337453 0.00033767 1.08663017e-02 1.87126449e-04 
2.93404988 0.00033767 1.05419737e-02 1.87063087e-04 
2.93472522 0.00033766 1.02831791e-02 1.86999791e-04 
2.93540054 0.00033766 1.04592481e-02 1.86936552e-04 
2.93607587 0.00033766 1.03612235e-02 1.86873383e-04 
2.93675120 0.00033765 1.06937318e-02 1.86810279e-04 
2.93742651 0.00033765 1.08674304e-02 1.86747239e-04 
2.93810181 0.00033765 1.03286838e-02 1.86683672e-04 
2.93877712 0.00033765 1.06405598e-02 1.86531698e-04 
2.93945242 0.00033763 1.07142207e-02 1.86292486e-04 
2.94012768 0.00033763 1.03794951e-02 1.86053632e-04 
2.94080293 0.00033763 1.08732963e-02 1.85815696e-04 
2.94147818 0.00033763 1.03735419e-02 1.85578669e-04 
2.94215344 0.00033765 1.03530016e-02 1.85342540e-04 
2.94282874 0.00033765 1.06238918e-02 1.85107306e-04 
2.94350403 0.00033765 1.08033575e-02 1.84872959e-04 
2.94417932 0.00033764 1.05463185e-02 1.84639505e-04 
2.94485460 0.00033762 1.04263232e-02 1.84406937e-04 
2.94552984 0.00033762 1.05538434e-02 1.84175255e-04 
2.94620508 0.00033762 1.05376871e-02 1.83944444e-04 
2.94688033 0.00033762 1.07315899e-02 1.83714498e-04 
2.94755556 0.00033761 1.06235164e-02 1.83485420e-04 
2.94823078 0.00033761 1.06473452e-02 1.83257198e-04 
2.94890600 0.00033761 1.04775848e-02 1.83029826e-04 
2.94958122 0.00033760 1.04330584e-02 1.82803297e-04 
2.95025642 0.00033759 1.06939540e-02 1.82577611e-04 
2.95093161 0.00033759 1.03598343e-02 1.82352765e-04 
2.95160680 0.00033759 1.06067281e-02 1.82128748e-04 
2.95228198 0.00033758 1.05415138e-02 1.81905563e-04 
2.95295714 0.00033757 1.02844154e-02 1.81684532e-04 
2.95363228 0.00033757 1.06313251e-02 1.81566934e-04 
2.95430743 0.00033757 1.03022184e-02 1.81450253e-04 
2.95498258 0.00033759 1.06127110e-02 1.81333796e-04 
2.95565776 0.00033759 1.04628744e-02 1.81217561e-04 
2.95633295 0.00033759 1.05173865e-02 1.81101542e-04 
2.95700813 0.00033759 1.04638788e-02 1.80985746e-04 
2.95768331 0.00033756 1.06548412e-02 1.80870179e-04 
2.95835844 0.00033756 1.07048272e-02 1.80754835e-04 
2.95903356 0.00033756 1.07758571e-02 1.80639714e-04 
2.95970869 0.00033756 1.08813640e-02 1.80524816e-04 
2.96038380 0.00033755 1.04288613e-02 1.80410133e-04 
2.96105891 0.00033755 1.09793634e-02 1.80295674e-04 
2.96173401 0.00033755 1.05209056e-02 1.80181428e-04 
2.96240911 0.00033755 1.06586424e-02 1.80067404e-04 
2.96308421 0.00033754 1.04075094e-02 1.79953598e-04 
2.96375929 0.00033754 1.05620286e-02 1.79840006e-04 
2.96443437 0.00033754 1.03903738e-02 1.79726630e-04 
2.96510945 0.00033753 1.05611468e-02 1.79613468e-04 
2.96578452 0.00033753 1.07705975e-02 1.79500522e-04 
2.96645958 0.00033753 1.08937418e-02 1.79387794e-04 
2.96713464 0.00033753 1.05770791e-02 1.79275422e-04 
2.96780970 0.00033751 1.04479994e-02 1.79185587e-04 
2.96848473 0.00033750 1.02536066e-02 1.79117588e-04 
2.96915973 0.00033750 1.08007405e-02 1.79049811e-04 
2.96983474 0.00033750 1.05322323e-02 1.78982109e-04 
2.97050975 0.00033752 1.04223984e-02 1.78914492e-04 
2.97118479 0.00033752 1.04814114e-02 1.78846937e-04 
2.97185984 0.00033752 1.02474629e-02 1.78779464e-04 
2.97253488 0.00033752 1.10690504e-02 1.78712068e-04 
2.97320993 0.00033750 1.02270287e-02 1.78644747e-04 
2.97388493 0.00033750 1.06142594e-02 1.78577505e-04 
2.97455992 0.00033750 1.06632010e-02 1.78510339e-04 
2.97523492 0.00033750 1.02867337e-02 1.78443254e-04 
2.97590991 0.00033749 1.00413234e-02 1.78376239e-04 
2.97658489 0.00033749 1.03390720e-02 1.78309301e-04 
2.97725986 0.00033749 1.08901048e-02 1.78242443e-04 
2.97793483 0.00033748 1.05738129e-02 1.78175655e-04 
2.97860980 0.00033748 1.06782841e-02 1.78108948e-04 
2.97928476 0.00033748 1.05028496e-02 1.78042316e-04 
2.97995971 0.00033748 1.05031832e-02 1.77975753e-04 
2.98063466 0.00033746 1.08445676e-02 1.77909271e-04 
2.98130959 0.00033745 1.08140631e-02 1.77842864e-04 
2.98198449 0.00033745 1.02509873e-02 1.77776837e-04 
2.98265939 0.00033745 1.04356406e-02 1.77739960e-04 
2.98333429 0.00033746 1.07020906e-02 1.77703305e-04 
2.98400922 0.00033747 1.04679827e-02 1.77666665e-04 
2.98468416 0.00033747 1.02804510e-02 1.77630053e-04 
2.98535910 0.00033747 1.07910538e-02 1.77593459e-04 
2.98603404 0.00033745 1.08296168e-02 1.77556887e-04 
2.98670894 0.00033744 1.05386897e-02 1.77520344e-04 
2.98738383 0.00033744 1.07795341e-02 1.77483819e-04 
2.98805872 0.00033744 1.03510470e-02 1.77447321e-04 
2.98873361 0.00033743 1.01021625e-02 1.77410841e-04 
2.98940848 0.00033743 1.03545709e-02 1.77374390e-04 
2.99008334 0.00033743 1.08847735e-02 1.77337955e-04 
2.99075821 0.00033743 1.06584875e-02 1.77301547e-04 
2.99143308 0.00033742 1.04651734e-02 1.77265163e-04 
2.99210792 0.00033742 1.05941893e-02 1.77228795e-04 
2.99278277 0.00033742 1.04135791e-02 1.77192457e-04 
2.99345762 0.00033742 1.06995473e-02 1.77156141e-04 
2.99413245 0.00033740 1.06844309e-02 1.77119846e-04 
2.99480725 0.00033740 1.08541587e-02 1.77083575e-04 
2.99548204 0.00033740 1.08905831e-02 1.77047327e-04 
2.99615683 0.00033740 1.06781454e-02 1.77011262e-04 
2.99683164 0.00033742 1.03454176e-02 1.76999746e-04 
2.99750647 0.00033742 1.06713027e-02 1.77013094e-04 
2.99818131 0.00033742 1.04594086e-02 1.77026613e-04 
2.99885614 0.00033740 1.05547634e-02 1.77040130e-04 
2.99953095 0.00033739 1.06349869e-02 1.77053676e-04 
3.00020573 0.00033739 1.03594451e-02 1.77070323e-04 
3.00088051 0.00033739 1.03999080e-02 1.77093960e-04 
3.00155530 0.00033738 1.07821282e-02 1.77117651e-04 
3.00223006 0.00033738 1.04993183e-02 1.77141357e-04 
3.00290481 0.00033738 1.06764547e-02 1.77165066e-04 
3.00357956 0.00033738 1.04895551e-02 1.77188790e-04 
3.00425431 0.00033737 1.05573763e-02 1.77212518e-04 
3.00492904 0.00033736 1.06842684e-02 1.77236256e-04 
3.00560377 0.00033736 1.04924838e-02 1.77260009e-04 
3.00627850 0.00033736 1.07216831e-02 1.77283766e-04 
3.00695323 0.00033734 1.03264514e-02 1.77307532e-04 
3.00762791 0.00033734 1.05648899e-02 1.77331308e-04 
3.00830258 0.00033734 1.03605381e-02 1.77355093e-04 
3.00897726 0.00033734 1.05338730e-02 1.77378888e-04 
3.00965194 0.00033736 1.05892269e-02 1.77402692e-04 
3.01032665 0.00033736 1.05785678e-02 1.77426506e-04 
3.01100137 0.00033736 1.08243927e-02 1.77450661e-04 
3.01167608 0.00033735 1.05657046e-02 1.77523951e-04 
3.01235079 0.00033733 1.05288803e-02 1.77598379e-04 
3.01302545 0.00033733 1.06538847e-02 1.77672895e-04 
3.01370012 0.00033733 1.04261200e-02 1.77747511e-04 
3.01437478 0.00033733 1.06661501e-02 1.77822215e-04 
3.01504944 0.00033732 1.06463521e-02 1.77897019e-04 
3.01572408 0.00033732 1.04416596e-02 1.77971911e-04 
3.01639873 0.00033732 1.04805371e-02 1.78046898e-04 
3.01707337 0.00033732 1.04555644e-02 1.78121980e-04 
3.01774800 0.00033731 1.07203381e-02 1.78197156e-04 
3.01842262 0.00033731 1.06920223e-02 1.78272428e-04 
3.01909725 0.00033731 1.05326014e-02 1.78347794e-04 
3.01977187 0.00033730 1.04852998e-02 1.78423256e-04 
3.02044648 0.00033730 1.07080656e-02 1.78498814e-04 
3.02112108 0.00033730 1.03052488e-02 1.78574462e-04 
3.02179568 0.00033730 1.05783342e-02 1.78650213e-04 
3.02247028 0.00033728 1.03531178e-02 1.78726052e-04 
3.02314483 0.00033727 1.06577817e-02 1.78801988e-04 
3.02381938 0.00033727 1.04861743e-02 1.78878022e-04 
3.02449393 0.00033727 1.05088521e-02 1.78954151e-04 
3.02516848 0.00033729 1.03912380e-02 1.79030723e-04 
3.02584306 0.00033729 1.04370066e-02 1.79159573e-04 
3.02651765 0.00033729 1.07409711e-02 1.79347467e-04 
3.02719224 0.00033729 1.04026886e-02 1.79536343e-04 
3.02786682 0.00033726 1.04739527e-02 1.79725823e-04 
3.02854135 0.00033726 1.05948683e-02 1.79915881e-04 
3.02921587 0.00033726 1.03776877e-02 1.80106542e-04 
3.02989040 0.00033726 1.04834321e-02 1.80297812e-04 
3.03056492 0.00033725 1.08910519e-02 1.80489691e-04 
3.03123942 0.00033725 1.05947157e-02 1.80682183e-04 
3.03191393 0.00033725 1.03090601e-02 1.80875285e-04 
3.03258843 0.00033725 1.03437786e-02 1.81069015e-04 
3.03326293 0.00033724 1.06225016e-02 1.81263361e-04 
3.03393741 0.00033724 1.07276103e-02 1.81458334e-04 
3.03461189 0.00033724 1.07376367e-02 1.81653936e-04 
3.03528638 0.00033723 1.04266474e-02 1.81850173e-04 
3.03596083 0.00033721 1.05743811e-02 1.82047038e-04 
3.03663526 0.00033721 1.08093112e-02 1.82244535e-04 
3.03730969 0.00033721 1.04584806e-02 1.82442676e-04 
3.03798412 0.00033723 1.05037472e-02 1.82641465e-04 
3.03865858 0.00033724 1.05789257e-02 1.82840913e-04 
3.03933305 0.00033724 1.08696237e-02 1.83041019e-04 
3.04000752 0.00033724 1.02258519e-02 1.83240056e-04 
3.04068199 0.00033721 1.07102704e-02 1.83180762e-04 
3.04135642 0.00033721 1.07025613e-02 1.83106726e-04 
3.04203084 0.00033721 1.07726788e-02 1.83032697e-04 
3.04270525 0.00033721 1.04416150e-02 1.82958758e-04 
3.04337967 0.00033720 1.06813167e-02 1.82884909e-04 
3.04405407 0.00033720 1.08172406e-02 1.82811150e-04 
3.04472847 0.00033720 1.07486619e-02 1.82737481e-04 
3.04540287 0.00033720 1.02236020e-02 1.82663899e-04 
3.04607726 0.00033719 1.05605003e-02 1.82590407e-04 
3.04675164 0.00033719 1.07709589e-02 1.82517004e-04 
3.04742602 0.00033719 1.02800387e-02 1.82443691e-04 
3.04810039 0.00033718 1.07118025e-02 1.82370465e-04 
3.04877475 0.00033716 1.07500671e-02 1.82297334e-04 
3.04944908 0.00033716 1.05936784e-02 1.82224287e-04 
3.05012340 0.00033716 1.04863915e-02 1.82151333e-04 
3.05079772 0.00033717 1.01855419e-02 1.82078468e-04 
3.05147206 0.00033718 1.07962401e-02 1.82005688e-04 
3.05214641 0.00033718 1.03374978e-02 1.81932990e-04 
3.05282076 0.00033718 1.05139555e-02 1.81860385e-04 
3.05349512 0.00033716 1.04622372e-02 1.81787859e-04 
3.05416944 0.00033715 1.03866101e-02 1.81715829e-04 
3.05484374 0.00033715 1.04647430e-02 1.81704264e-04 
3.05551804 0.00033715 1.08271031e-02 1.81772881e-04 
3.05619235 0.00033714 1.06982407e-02 1.81842112e-04 
3.05686663 0.00033714 1.06225530e-02 1.81911420e-04 
3.05754091 0.00033714 1.08351040e-02 1.81980808e-04 
3.05821519 0.00033714 1.05515512e-02 1.82050276e-04 
3.05888947 0.00033713 1.03518447e-02 1.82119817e-04 
3.05956374 0.00033713 1.05638017e-02 1.82189443e-04 
3.06023799 0.00033713 1.04728527e-02 1.82259143e-04 
3.06091225 0.00033713 1.05349079e-02 1.82328929e-04 
3.06158651 0.00033710 1.02999755e-02 1.82398789e-04 
