0.635200 0.003272 1.300211e-02 4.632540e-05 
0.641743 0.003272 1.292421e-02 4.632540e-05 
0.648354 0.003305 1.291239e-02 4.261586e-05 
0.655033 0.003339 1.299533e-02 3.791322e-05 
0.661781 0.003374 1.292387e-02 3.502665e-05 
0.668598 0.003409 1.296679e-02 3.282579e-05 
0.675486 0.003444 1.289353e-02 3.111162e-05 
0.682444 0.003479 1.289618e-02 3.012131e-05 
0.689474 0.003515 1.291869e-02 2.886311e-05 
0.696577 0.003551 1.293363e-02 2.841633e-05 
0.703752 0.003588 1.296901e-02 2.797425e-05 
0.711002 0.003625 1.299308e-02 2.771919e-05 
0.718326 0.003662 1.307640e-02 2.751904e-05 
0.725726 0.003700 1.302195e-02 2.765379e-05 
0.733202 0.003738 1.300743e-02 2.774520e-05 
0.740755 0.003776 1.301875e-02 2.797685e-05 
0.748386 0.003815 1.296816e-02 2.833662e-05 
0.756095 0.003855 1.298829e-02 2.888255e-05 
0.763884 0.003894 1.294140e-02 2.958540e-05 
0.771753 0.003935 1.288335e-02 3.040533e-05 
0.779703 0.003975 1.295142e-02 3.143979e-05 
0.787735 0.004016 1.289488e-02 3.261206e-05 
0.795850 0.004057 1.287968e-02 3.533468e-05 
0.804048 0.004099 1.290337e-02 3.902543e-05 
0.812331 0.004141 1.308955e-02 3.865462e-05 
0.820699 0.004184 1.298236e-02 3.803803e-05 
0.829154 0.004227 1.300663e-02 3.902417e-05 
0.837695 0.004271 1.303550e-02 4.021605e-05 
0.846324 0.004315 1.300856e-02 4.229153e-05 
0.855043 0.004359 1.285499e-02 4.443010e-05 
0.863851 0.004404 1.294908e-02 4.632163e-05 
0.872750 0.004449 1.289944e-02 4.900410e-05 
0.881740 0.004495 1.288786e-02 5.144520e-05 
0.890823 0.004542 1.305351e-02 5.440875e-05 
0.900000 0.004588 1.304753e-02 5.440875e-05 
